Frame,DeltaTime,ComputeTime,RenderTime
0,0.0578272,0.0412747,0.0160258
1,0.0578443,0.0414479,0.015555
2,0.0578269,0.0417321,0.0157367
3,0.0576276,0.0420176,0.0152684
4,0.0574239,0.0413868,0.0156741
5,0.0580339,0.042243,0.015442
6,0.0576045,0.0419572,0.0152895
7,0.0594227,0.0419385,0.017036
8,0.0587099,0.0425358,0.0157605
9,0.0577585,0.0417438,0.0156786
10,0.0578271,0.0418867,0.0156011
11,0.0580534,0.0417863,0.0159171
12,0.0577877,0.0415574,0.0158881
13,0.0580527,0.0418851,0.0158279
14,0.0573268,0.0417025,0.0152796
15,0.0571264,0.0415717,0.0152079
16,0.057827,0.0417393,0.015746
17,0.0577188,0.0416118,0.0157645
18,0.0577555,0.0418238,0.0155821
19,0.0580979,0.0419739,0.0157873
20,0.0573904,0.0420382,0.015
21,0.0574991,0.041809,0.0153057
22,0.0582631,0.0420863,0.0158244
23,0.0580694,0.0422137,0.0155121
24,0.0573014,0.0416268,0.0152903
25,0.0581902,0.0421576,0.0156804
26,0.0575069,0.04172,0.0154338
27,0.0578063,0.0418592,0.0155975
28,0.0576181,0.0416754,0.0155795
29,0.0578216,0.0417336,0.0157366
30,0.0577543,0.041662,0.015748
31,0.0579213,0.0417376,0.0158436
32,0.0555951,0.0397036,0.0154547
33,0.0582741,0.0419113,0.0160129
34,0.0580004,0.0420686,0.0155897
35,0.0577152,0.0417129,0.0156591
36,0.0579173,0.0417723,0.0157771
37,0.0575378,0.0419164,0.0152762
38,0.0581021,0.0419124,0.0158385
39,0.0570893,0.0416132,0.015133
40,0.0577593,0.0416699,0.0157475
41,0.0571226,0.0415382,0.015234
42,0.0575869,0.0415846,0.0156458
43,0.0579896,0.0419061,0.0157275
44,0.057711,0.041782,0.0155736
45,0.0579839,0.0417759,0.0158625
46,0.0576697,0.0418405,0.0154836
47,0.057587,0.0416761,0.01557
48,0.0572001,0.0414789,0.0153809
49,0.0574556,0.0414273,0.0156884
50,0.0580162,0.0419828,0.0156823
51,0.0574909,0.0416512,0.0155042
52,0.0582874,0.0418126,0.0161334
53,0.0577624,0.0416787,0.0157121
54,0.0584565,0.0421716,0.015926
55,0.0580581,0.0419071,0.015809
56,0.0578188,0.0416426,0.0157862
57,0.0585576,0.041715,0.0156494
58,0.0578297,0.0414487,0.015434
59,0.0575257,0.0413573,0.0158176
60,0.0576956,0.0415212,0.0154434
61,0.0588973,0.0417178,0.0163451
62,0.0601968,0.0430588,0.0167434
63,0.0588167,0.0421802,0.0162288
64,0.0592213,0.0416496,0.0171475
65,0.0588692,0.0423865,0.0161261
66,0.0581982,0.0418888,0.0159703
67,0.0579754,0.0419475,0.0156658
68,0.0578752,0.0417885,0.0157328
69,0.0582167,0.0419359,0.0158368
70,0.0584328,0.0419592,0.016152
71,0.0591503,0.042073,0.0166786
72,0.0583776,0.0419197,0.0158755
73,0.0593107,0.0421708,0.0167085
74,0.058757,0.0424554,0.0159707
75,0.0593786,0.0421206,0.0167296
76,0.0586643,0.0419318,0.0161232
77,0.0588696,0.0421083,0.0164161
78,0.0605068,0.0420764,0.0171165
79,0.0590747,0.041931,0.0164589
80,0.0588703,0.0419852,0.0161326
81,0.0581033,0.0416712,0.0157721
82,0.0613099,0.0417915,0.0184049
83,0.0598451,0.0427591,0.016645
84,0.0580272,0.04238,0.0152775
85,0.057743,0.0416479,0.01564
86,0.0584365,0.0419895,0.0160545
87,0.0581414,0.0417014,0.0158153
88,0.0579781,0.0414839,0.0158565
89,0.0577527,0.0414864,0.0155104
90,0.0575353,0.0414491,0.0154393
91,0.0582891,0.0416477,0.0159948
92,0.0575609,0.041474,0.0156613
93,0.0576392,0.0418051,0.0154285
94,0.0576959,0.0418562,0.0153513
95,0.0580261,0.0418864,0.0157838
96,0.0581422,0.041952,0.0152742
97,0.058669,0.0415504,0.0159097
98,0.0584226,0.0417299,0.0159545
99,0.0584695,0.0417706,0.0157184
100,0.0583242,0.0416974,0.0157796
101,0.0579411,0.0416643,0.0159261
102,0.0578362,0.0419101,0.0155567
103,0.0556408,0.0399654,0.0153319
104,0.0576838,0.0418873,0.01545
105,0.0575223,0.0416408,0.0155156
106,0.0579703,0.0418741,0.015749
107,0.0577103,0.041699,0.0156497
108,0.0581265,0.0420689,0.0157061
109,0.058056,0.0419659,0.0157498
110,0.0579438,0.0418307,0.0157563
