Frame,DeltaTime,ComputeTime,RenderTime
0,0.0683775,0.042303,0.0187372
1,0.0643446,0.0438367,0.0165111
2,0.0597942,0.0416908,0.0176083
3,0.0596956,0.0420315,0.0171331
4,0.0584695,0.0417959,0.0163772
5,0.0587438,0.0420789,0.0163854
6,0.0605233,0.0419133,0.018325
7,0.0596581,0.0423369,0.0170512
8,0.0587361,0.0419945,0.0163849
9,0.0600655,0.0417238,0.0180338
10,0.0597792,0.0424574,0.0170495
11,0.0605452,0.0419769,0.0182954
12,0.0582387,0.0425193,0.0154499
13,0.0586049,0.0415895,0.0167436
14,0.0581611,0.0419192,0.01597
15,0.058351,0.0417232,0.0163168
16,0.0582829,0.0419635,0.0160289
17,0.0583622,0.0417188,0.0159814
18,0.0581008,0.0417134,0.0160888
19,0.0583039,0.0417661,0.0158097
20,0.0578578,0.041333,0.0157675
21,0.058911,0.0419394,0.0163776
22,0.0580891,0.0417416,0.0157411
23,0.0573318,0.0414013,0.0153575
24,0.0572514,0.0411968,0.0154662
25,0.0575395,0.0413316,0.0159032
26,0.0580552,0.0417,0.0155911
27,0.0579115,0.0414133,0.0159117
28,0.0579882,0.0413851,0.0160179
29,0.0573937,0.0413382,0.0157608
30,0.0572127,0.0416012,0.0153166
31,0.0573353,0.0414277,0.0156183
32,0.0585553,0.0416882,0.0156293
33,0.058171,0.0413718,0.0156276
34,0.0577095,0.041389,0.0159243
35,0.0574375,0.0417316,0.0153694
36,0.0585094,0.0414677,0.0166802
37,0.0580265,0.0421042,0.0155458
38,0.0570351,0.0415301,0.0151766
39,0.0568723,0.0416689,0.0148559
40,0.0575688,0.0411666,0.0157038
41,0.0574291,0.041274,0.0153728
42,0.0572629,0.0409783,0.0156213
43,0.0581017,0.0415585,0.015701
44,0.0579018,0.0415637,0.0156156
45,0.0569526,0.0413278,0.0149287
46,0.0578669,0.0412064,0.0156962
47,0.0571457,0.0411815,0.0156268
48,0.0571762,0.0415257,0.0153217
49,0.0580525,0.0415491,0.0157095
50,0.0574877,0.041241,0.0156076
51,0.0593976,0.041538,0.0175284
52,0.0584127,0.0420714,0.0157514
53,0.0587695,0.0419608,0.0158084
54,0.0582147,0.0414898,0.0158159
55,0.0579801,0.0412745,0.01584
56,0.0577644,0.0411156,0.0158222
57,0.057799,0.0413765,0.016009
58,0.0590067,0.0420287,0.0165823
59,0.0594762,0.0416737,0.0171049
60,0.0582339,0.0423431,0.0155407
61,0.0570944,0.0414084,0.015379
62,0.0579106,0.04176,0.0158267
63,0.057613,0.041694,0.0155934
64,0.0574278,0.0417263,0.0153996
65,0.057712,0.0416612,0.0156453
66,0.0580829,0.0416585,0.0160172
67,0.0574783,0.0419984,0.0151422
68,0.0575111,0.0414442,0.0157272
69,0.0582063,0.0419973,0.0158883
70,0.0573976,0.0417661,0.0153252
71,0.0580027,0.0417053,0.0158055
72,0.0578381,0.0413897,0.0161084
73,0.0589784,0.041658,0.016914
74,0.0582604,0.0416875,0.0161694
75,0.0587512,0.0420667,0.0163446
76,0.0581278,0.042023,0.0157911
77,0.0576793,0.0415473,0.0158331
78,0.0579183,0.041835,0.0156075
79,0.0575429,0.0414765,0.0157554
80,0.0576475,0.0415902,0.0157519
81,0.0568826,0.0414003,0.0151564
82,0.0588628,0.0414714,0.016493
83,0.06052,0.0415384,0.0183141
84,0.0609736,0.041884,0.0187231
85,0.0607745,0.0422237,0.0182133
86,0.0610041,0.0422267,0.0183992
87,0.0620968,0.0425793,0.0192106
88,0.0635914,0.0432076,0.0197841
89,0.0614892,0.0424943,0.0186224
90,0.0618071,0.0426826,0.018808
91,0.0675564,0.0461266,0.0208014
92,0.0636478,0.0439584,0.0190913
93,0.064251,0.0438246,0.0194486
94,0.0625529,0.0426155,0.0191867
95,0.0608416,0.0423809,0.0177363
96,0.0611471,0.0420747,0.0179827
97,0.0607963,0.0422003,0.0179315
98,0.0604259,0.0421846,0.0174609
99,0.0606502,0.0419561,0.0176237
100,0.0608586,0.0420224,0.0180275
101,0.0609548,0.0421312,0.0176614
102,0.0602606,0.0420526,0.0178189
103,0.0616743,0.0423182,0.0182394
104,0.0606282,0.0421082,0.0176636
105,0.115095,0.0420893,0.016091
106,0.0623995,0.04559,0.0158367
107,0.0576721,0.0414739,0.0158168
108,0.057073,0.0415781,0.0151286
109,0.0575031,0.0414759,0.0155848
110,0.0577767,0.0412515,0.0157156
111,0.0575142,0.040967,0.0155877
112,0.0576776,0.0412962,0.0155701
113,0.057448,0.041299,0.0155299
114,0.0576735,0.0412848,0.0156119
115,0.057225,0.0412744,0.0152382
116,0.0568815,0.0410615,0.0151745
117,0.0578089,0.0411988,0.0159012
118,0.0576415,0.0412784,0.0157429
119,0.0573252,0.0413195,0.0156776
120,0.0589865,0.0416132,0.0170119
121,0.0579631,0.0420517,0.0155766
122,0.0578982,0.0416055,0.0159431
123,0.0573104,0.0416376,0.0153096
124,0.0574447,0.0413805,0.0155926
125,0.0576293,0.0415449,0.0153721
126,0.0571053,0.0409825,0.0153779
127,0.0571516,0.0409841,0.0158255
128,0.0573459,0.0416591,0.0153616
129,0.0574246,0.0414855,0.015598
130,0.0573132,0.0414575,0.015517
131,0.0577935,0.0416046,0.0158633
132,0.0582116,0.041622,0.0159039
133,0.0574869,0.0412155,0.0155203
134,0.0571281,0.0412166,0.0152773
135,0.0574995,0.0410849,0.0157025
136,0.0578056,0.0412358,0.0159628
137,0.0579067,0.0414574,0.0158352
138,0.0579569,0.0414073,0.0157721
139,0.0579388,0.0414494,0.0157109
140,0.0574663,0.041391,0.0153037
141,0.0590133,0.0412369,0.0174289
142,0.0579477,0.0420558,0.0155444
143,0.0574954,0.0414851,0.0156659
144,0.0573663,0.0416375,0.0153961
145,0.0575485,0.0415058,0.0157139
146,0.0575367,0.0415894,0.0155989
147,0.0577323,0.0415808,0.0158198
148,0.0577645,0.0417727,0.015665
149,0.0574231,0.041512,0.015568
150,0.0575464,0.0416205,0.0155707
151,0.0573387,0.0415354,0.0154921
152,0.0580285,0.0416648,0.0156535
153,0.0568746,0.0411266,0.0150856
154,0.0574425,0.0411114,0.015627
155,0.0566094,0.0412389,0.0150549
156,0.0578012,0.041437,0.016021
157,0.0579945,0.0418127,0.0158429
158,0.0581962,0.0416321,0.0158078
159,0.0571256,0.0412415,0.0155389
160,0.0578083,0.0415519,0.0158915
161,0.0579549,0.0417855,0.0157394
162,0.0576181,0.0417358,0.0152547
163,0.0576314,0.0414063,0.0155963
164,0.0579349,0.0415714,0.0156558
165,0.05708,0.0412901,0.0154416
166,0.0572115,0.041632,0.0152388
167,0.0577046,0.0416588,0.0153534
168,0.05767,0.0411992,0.0157975
169,0.0575329,0.0415225,0.0156596
170,0.0576463,0.0416015,0.0157174
171,0.0575494,0.0414473,0.0157782
172,0.0580298,0.0416856,0.0156116
173,0.0572029,0.0412696,0.0155972
174,0.0572313,0.0415213,0.0153862
175,0.0576945,0.0416458,0.0157161
176,0.0574749,0.0416574,0.0154806
177,0.0579774,0.0415309,0.015709
178,0.0569582,0.0412301,0.0153905
179,0.0584477,0.0419009,0.0156439
180,0.0577396,0.0413007,0.0158134
181,0.0575475,0.0413399,0.0155979
182,0.0572051,0.0412123,0.0156521
183,0.0567888,0.041612,0.0148455
184,0.0573628,0.0413075,0.0157256
185,0.0575912,0.0416729,0.0155772
186,0.057998,0.0414513,0.0162091
187,0.057696,0.0417253,0.0155669
188,0.0579882,0.0416917,0.0159544
189,0.0583528,0.0416582,0.0163674
190,0.0578939,0.0417328,0.0158309
191,0.0571996,0.0416694,0.015214
192,0.0573832,0.0415194,0.015528
193,0.0576917,0.0415442,0.0155215
194,0.0574001,0.0411248,0.015552
195,0.0570536,0.04124,0.0154765
196,0.0573721,0.0416261,0.0154128
197,0.0570616,0.0416043,0.0150207
198,0.0573898,0.0414457,0.0156113
199,0.0579878,0.0417626,0.0158898
200,0.0577958,0.0416718,0.0157037
201,0.0577097,0.0414748,0.0158849
202,0.0575913,0.0416277,0.0156268
203,0.0577002,0.0417545,0.0156042
204,0.0570902,0.0415433,0.0151989
205,0.0571901,0.0414024,0.0154426
206,0.0576558,0.0414859,0.0158413
207,0.0575439,0.0417203,0.0154614
208,0.0578355,0.0416131,0.0158882
209,0.0581171,0.0416114,0.0161821
210,0.0575435,0.0417244,0.0154913
211,0.0577544,0.0415803,0.0158293
212,0.0574542,0.04153,0.0155776
213,0.0576898,0.0416113,0.0157536
214,0.057625,0.0415814,0.0157107
215,0.0574943,0.0416065,0.0151824
216,0.057396,0.041104,0.0156256
217,0.0570164,0.0412866,0.0153918
218,0.0573988,0.0415667,0.015497
219,0.0576788,0.0415644,0.0154825
220,0.0576145,0.0412687,0.0157052
221,0.0577062,0.0413859,0.0155926
222,0.0566554,0.0412051,0.0147546
223,0.0590222,0.0409067,0.017392
224,0.0581324,0.0417636,0.0156253
225,0.0569468,0.0411309,0.0154904
226,0.0582272,0.0415368,0.0159865
227,0.0574046,0.041409,0.0153127
228,0.0571414,0.0411241,0.0153966
229,0.0576267,0.0414004,0.0155771
230,0.0575141,0.0411694,0.0156265
231,0.0583788,0.0419296,0.0158077
232,0.0575242,0.0413849,0.0155293
233,0.0572929,0.0412277,0.0151814
234,0.0570075,0.0411646,0.0151798
235,0.0575587,0.0411675,0.0156737
236,0.057302,0.041166,0.015429
237,0.0567515,0.0411028,0.0149276
238,0.0578091,0.0409513,0.0156179
239,0.0572628,0.0414718,0.0150751
240,0.0564923,0.0411671,0.0149897
241,0.0572244,0.04142,0.0151472
242,0.0577631,0.0411662,0.015865
243,0.0579025,0.0413793,0.0158292
244,0.0577909,0.0416392,0.0155197
245,0.0576158,0.0415378,0.0153727
246,0.0570749,0.0411851,0.015169
247,0.0572512,0.0410927,0.0154723
248,0.0568473,0.0413535,0.0151589
249,0.0577726,0.0413535,0.0160969
250,0.057796,0.0417212,0.0157354
251,0.0579306,0.0415366,0.0156801
252,0.0593006,0.0412228,0.0171595
253,0.0537138,0.0373664,0.0156348
254,0.0569082,0.0412895,0.0149191
255,0.0571894,0.040923,0.0158605
256,0.057495,0.0415497,0.0155965
257,0.0574069,0.0415158,0.0155504
258,0.0576796,0.0415415,0.0158043
259,0.0577776,0.0415681,0.0158835
260,0.0585211,0.0417245,0.0160585
261,0.0583242,0.0414904,0.0160151
262,0.0579818,0.0415364,0.0160359
263,0.0586059,0.0418503,0.0159621
264,0.0570749,0.0408513,0.0155827
265,0.0576287,0.0413166,0.0159525
266,0.0571217,0.0417033,0.0150679
267,0.0569075,0.041379,0.0151636
268,0.0577407,0.0417626,0.0156422
269,0.0580158,0.0417636,0.0159146
270,0.0574345,0.0417284,0.0153817
271,0.0572786,0.0414215,0.0155368
272,0.0570981,0.0416637,0.0151031
273,0.0565601,0.0413824,0.0148447
274,0.0570664,0.0413212,0.0154109
275,0.0572811,0.0414666,0.0153634
276,0.0577888,0.0417513,0.0156759
277,0.0578979,0.0417605,0.0155142
278,0.0580028,0.0413554,0.0160175
279,0.0592077,0.0416546,0.0165532
280,0.0579448,0.0416734,0.0156478
281,0.0581698,0.0413067,0.0155651
282,0.0577486,0.041379,0.0157267
283,0.057236,0.0414248,0.0154795
284,0.0573563,0.0416611,0.0153696
285,0.0574456,0.041472,0.015639
286,0.0576093,0.041564,0.0157007
287,0.0580667,0.0416741,0.0160641
288,0.0578594,0.0416292,0.0155428
289,0.0580347,0.0412576,0.0161441
290,0.057812,0.0414365,0.0156501
291,0.05724,0.0412224,0.0156848
292,0.0573402,0.04173,0.0149129
293,0.0573882,0.0412189,0.0154752
294,0.0573474,0.0411268,0.015582
295,0.0577874,0.0413396,0.0154623
296,0.0577846,0.0413426,0.0157304
297,0.0573232,0.041237,0.0154512
298,0.0569804,0.0413677,0.0152869
299,0.0581479,0.0416591,0.0157833
300,0.0580595,0.0413391,0.0163153
301,0.0582246,0.0421049,0.0157479
302,0.0584333,0.0416362,0.0159417
303,0.0573442,0.0413824,0.015223
304,0.0578765,0.0411013,0.0160598
305,0.0580064,0.0414286,0.0158447
306,0.0581284,0.0412979,0.0161948
307,0.0576454,0.0413376,0.0156809
308,0.0572283,0.0412674,0.0156237
309,0.0577464,0.0415758,0.0154844
310,0.0577877,0.0412278,0.0158348
311,0.0569646,0.0411822,0.0154627
312,0.0573478,0.0415541,0.0151596
313,0.0574334,0.0412617,0.0154792
314,0.0571027,0.0411691,0.0156007
315,0.0575302,0.0415764,0.0156198
316,0.0571991,0.0417128,0.0150348
317,0.0577724,0.0415493,0.0154309
318,0.0577306,0.041369,0.0155268
319,0.0572241,0.0412482,0.0153487
320,0.0575365,0.0413042,0.0153638
321,0.057307,0.0411414,0.0155379
322,0.057774,0.0412492,0.0155803
323,0.0581523,0.0414805,0.0158336
324,0.0572572,0.0413962,0.0151477
325,0.0573592,0.0411798,0.0153847
326,0.0571592,0.0411481,0.0153045
327,0.0575261,0.0410999,0.0157016
328,0.0573161,0.0412178,0.0155431
329,0.0583573,0.0416136,0.0161684
330,0.0582558,0.0417298,0.0160039
331,0.0581738,0.0417377,0.0161179
332,0.0579931,0.0421345,0.0155307
333,0.0573216,0.0415482,0.0154486
334,0.0572403,0.0413714,0.0155427
335,0.0581825,0.0415696,0.0162899
336,0.0586785,0.0421495,0.0158314
337,0.0581417,0.0414998,0.0158341
338,0.0582014,0.0411984,0.0158651
339,0.0576027,0.041408,0.0154988
340,0.0574994,0.0412028,0.0155818
341,0.05717,0.0411425,0.0156434
342,0.0575618,0.0415248,0.0156466
343,0.0576625,0.0419637,0.0153495
344,0.0576576,0.0416942,0.0155707
345,0.0576159,0.0415833,0.0156762
346,0.0577097,0.0415534,0.0158178
347,0.0595192,0.0416271,0.0175675
348,0.0543616,0.0380525,0.0156936
349,0.0579165,0.0414569,0.015686
350,0.0571293,0.0411793,0.015592
351,0.0569573,0.0414733,0.0148641
352,0.0574667,0.0411303,0.0155914
353,0.0572408,0.0410499,0.0154789
354,0.0567924,0.0410371,0.0149206
355,0.0577267,0.0413817,0.0159984
356,0.0580585,0.0419725,0.0157374
357,0.0576879,0.041669,0.0156781
358,0.0579116,0.041653,0.0159303
359,0.057721,0.0416818,0.0156455
360,0.0578056,0.0417828,0.0156772
361,0.0576683,0.0416857,0.0156551
362,0.0579773,0.0418108,0.0158376
363,0.0576658,0.0415117,0.0157717
364,0.0578137,0.0417117,0.0157555
365,0.0576149,0.0416153,0.0156637
366,0.0573531,0.041624,0.0153999
367,0.0575272,0.0415913,0.0155298
368,0.0573155,0.0416167,0.0153745
369,0.0572108,0.0414477,0.0154304
370,0.0582196,0.0418895,0.0159941
371,0.0570705,0.0415896,0.0151478
372,0.0574901,0.0413775,0.0157775
373,0.0574501,0.0416254,0.0154907
374,0.0577574,0.0414262,0.0160009
375,0.0576032,0.0417209,0.0155407
376,0.0572986,0.0415776,0.015384
377,0.0569321,0.0413848,0.0152133
378,0.0575572,0.0414871,0.0157384
379,0.0569917,0.0416827,0.0149841
380,0.0571582,0.041425,0.0153778
381,0.0572041,0.0414059,0.0154737
382,0.0572591,0.0415271,0.0154048
383,0.0579282,0.0416801,0.015902
384,0.0577542,0.0418028,0.015602
385,0.0575675,0.0416413,0.0155984
386,0.0572718,0.0416329,0.0152967
387,0.0575627,0.0414927,0.0157356
388,0.0577984,0.0416287,0.0158369
389,0.0575622,0.0416564,0.0155717
390,0.0576382,0.0416479,0.0153711
391,0.0578729,0.0414694,0.0156788
392,0.0574513,0.0412052,0.0159099
393,0.0580394,0.0415711,0.0158445
394,0.0577291,0.0415746,0.0158113
395,0.0577781,0.041796,0.0156339
396,0.057935,0.0416192,0.0157068
397,0.0571734,0.0412282,0.0156165
398,0.0572871,0.0414917,0.0154525
399,0.0583764,0.0415892,0.0164312
400,0.0578485,0.0418932,0.0156113
401,0.0572453,0.0415076,0.0154112
402,0.0571869,0.041374,0.0154806
403,0.0573903,0.0416376,0.0154299
404,0.0579751,0.0414781,0.0157705
405,0.0568666,0.0410544,0.0154886
406,0.0574016,0.0415069,0.0155482
407,0.0577968,0.0415458,0.0159047
408,0.0574749,0.0416376,0.0154968
409,0.0573424,0.0415828,0.0154147
410,0.0575037,0.0415374,0.0156006
411,0.0571789,0.0414808,0.015373
412,0.057849,0.0416365,0.0158573
413,0.0568179,0.0415223,0.0149465
414,0.057138,0.0414683,0.0153331
415,0.056897,0.0414146,0.0151464
416,0.0571929,0.0414759,0.0153602
417,0.0573297,0.041539,0.0154608
418,0.057088,0.0416017,0.0151572
419,0.0577253,0.0415816,0.0157949
420,0.0575225,0.0415694,0.0156263
421,0.0573523,0.0415717,0.0154543
422,0.0581291,0.0420481,0.0157421
423,0.0578046,0.0416525,0.015819
424,0.0574508,0.0416056,0.0155207
425,0.0574157,0.0416146,0.0153762
426,0.0574979,0.0417166,0.015442
427,0.0576122,0.0416429,0.0156344
428,0.0574519,0.0415164,0.0155709
429,0.0578394,0.0416842,0.0158333
430,0.0581323,0.0417387,0.0160655
