Frame,DeltaTime,ComputeTime,RenderTime
0,0.0575611,0.0413377,0.0157543
1,0.0575771,0.0412954,0.015479
2,0.0582571,0.0415357,0.0157259
3,0.0579474,0.0415482,0.0156591
4,0.0578336,0.041349,0.0157428
5,0.057928,0.0413448,0.0158814
6,0.0576529,0.041294,0.0156464
7,0.0574669,0.0411976,0.015623
8,0.0578965,0.0413744,0.015791
9,0.0572567,0.0412579,0.0156502
10,0.0575646,0.0414925,0.0157254
11,0.0583023,0.0417432,0.0162146
12,0.0586413,0.0418154,0.0160586
13,0.057181,0.0414162,0.0153058
14,0.0575229,0.0415365,0.0156373
15,0.0597228,0.0415323,0.0178517
16,0.0540825,0.0378262,0.0159111
17,0.0585987,0.0421494,0.015995
18,0.0572841,0.0419921,0.0149038
19,0.0576586,0.0414752,0.0158371
20,0.0570557,0.0417395,0.0149724
21,0.0573034,0.0414247,0.0155424
22,0.0575115,0.0414796,0.0156927
23,0.0577237,0.0416917,0.0157002
24,0.0570601,0.0416487,0.0150535
25,0.0572702,0.0413721,0.0155561
26,0.0573705,0.0416557,0.0153626
27,0.0575875,0.0415505,0.0156798
28,0.0578541,0.0415989,0.0159034
29,0.0576417,0.0416942,0.0156035
30,0.0579943,0.0415019,0.0161526
31,0.0572563,0.0417289,0.0151889
32,0.057584,0.041635,0.0156045
33,0.0574704,0.0417098,0.0154245
34,0.0575955,0.0417751,0.015475
35,0.057274,0.0416486,0.0152807
36,0.0575237,0.0415564,0.0156192
37,0.0574634,0.0416619,0.0154575
38,0.057662,0.0416357,0.0156758
39,0.0580834,0.0417497,0.0159732
40,0.0584265,0.0417839,0.0162845
41,0.0581922,0.0419163,0.0158468
42,0.057725,0.0416658,0.0157028
43,0.057418,0.0416355,0.0153318
44,0.0574198,0.0416409,0.0154231
45,0.0573545,0.0414347,0.01557
46,0.0571175,0.0415405,0.0152171
47,0.0571723,0.0415128,0.0153249
48,0.0580288,0.0414811,0.0161948
49,0.0580368,0.0416484,0.0160494
50,0.0577882,0.0417933,0.015642
51,0.0571315,0.0417172,0.0150561
52,0.05762,0.0417526,0.01552
53,0.0574935,0.0416108,0.0155441
54,0.0576409,0.0415156,0.0157887
55,0.0576026,0.0416473,0.0156145
56,0.0577088,0.041631,0.0157268
57,0.0573481,0.0416154,0.0153816
58,0.0578723,0.0417376,0.0157974
59,0.0578456,0.0417816,0.0156116
60,0.0581702,0.0417624,0.016021
61,0.057961,0.0417162,0.0159101
62,0.0577781,0.0416846,0.0157299
63,0.0580781,0.0417157,0.0160262
64,0.0576945,0.0417752,0.0155764
65,0.0577357,0.041683,0.0157148
66,0.057698,0.0416729,0.0156808
67,0.0571119,0.0416063,0.0151634
68,0.0573321,0.0415629,0.0154293
69,0.0572327,0.0415846,0.0152872
70,0.0577814,0.041779,0.0156717
71,0.0576542,0.0417074,0.015607
72,0.0573578,0.0416399,0.0153654
73,0.0574782,0.0415344,0.0156027
74,0.0577348,0.0415276,0.0158641
75,0.0581149,0.0418231,0.015952
76,0.0575792,0.0417097,0.0155264
77,0.0579625,0.0416403,0.015969
78,0.0574531,0.0415772,0.015536
79,0.0578703,0.0415922,0.0159382
80,0.0575737,0.0417558,0.015483
81,0.0573689,0.0414843,0.0155459
82,0.0576139,0.0416426,0.0156282
83,0.0578507,0.0416922,0.0158193
84,0.0578502,0.0417053,0.015719
85,0.0576339,0.0419685,0.0153216
86,0.0572927,0.0415338,0.0154261
87,0.0574529,0.0416653,0.0154367
88,0.0573158,0.0415554,0.015418
89,0.0572332,0.0415877,0.0152976
90,0.0569132,0.0415846,0.0149914
91,0.057187,0.0414263,0.0154071
92,0.0573499,0.0416485,0.0153628
93,0.0576438,0.0415705,0.015728
94,0.0577913,0.0415884,0.0158548
95,0.0575105,0.0417118,0.0154509
96,0.057584,0.0414989,0.0157382
97,0.0575518,0.0416732,0.0155451
98,0.0576403,0.0416785,0.01562
99,0.0577526,0.041677,0.0157278
100,0.0575656,0.0417382,0.0153645
101,0.0570465,0.0417177,0.0149081
102,0.0575083,0.0414832,0.0156364
103,0.0576333,0.0416197,0.0156582
104,0.0572611,0.0413968,0.0155248
105,0.0575006,0.041676,0.0154395
106,0.0573805,0.0416098,0.0154254
107,0.0575452,0.0415454,0.0156454
108,0.0575588,0.0414652,0.0157513
109,0.0575031,0.041542,0.015627
110,0.0573134,0.041598,0.015373
111,0.0573689,0.0414687,0.0155588
112,0.0574747,0.0415157,0.0156159
113,0.0573714,0.0416311,0.0153874
114,0.057859,0.0415453,0.0158596
115,0.0576593,0.0417052,0.0156002
116,0.0575886,0.0416751,0.0155725
117,0.0576627,0.0416115,0.0157014
118,0.0574918,0.0417397,0.0154107
119,0.057021,0.0415298,0.0151463
120,0.0573467,0.0413241,0.0156794
121,0.0575449,0.0416853,0.0155152
122,0.0580296,0.0416244,0.0160621
123,0.0576038,0.0417117,0.0155525
124,0.057249,0.0413988,0.0153771
125,0.0575673,0.041621,0.0156056
126,0.0576698,0.0415884,0.0157297
127,0.0575095,0.0415306,0.0156347
128,0.0577814,0.0417137,0.0157323
129,0.0575067,0.0415945,0.0155674
130,0.0576111,0.0415691,0.0156838
131,0.0574124,0.0415931,0.0154662
132,0.0570347,0.0413862,0.0153117
133,0.0569465,0.0415016,0.0151056
134,0.0576053,0.0414036,0.015798
135,0.0576173,0.0414792,0.0157438
136,0.0574781,0.0415834,0.0155442
137,0.0575519,0.0416472,0.0155652
138,0.0578716,0.0415895,0.015911
139,0.0577954,0.0416225,0.0158403
140,0.0581301,0.0417364,0.0160574
141,0.0578324,0.0417966,0.0156977
142,0.0576082,0.0417044,0.0155646
143,0.0569808,0.0414859,0.0151552
144,0.0576776,0.0414013,0.0159398
145,0.0574073,0.041732,0.015342
146,0.0571251,0.041693,0.0150929
147,0.0571778,0.0414278,0.0153903
148,0.0574444,0.0415043,0.0155543
149,0.0574209,0.0416457,0.0154362
150,0.0572281,0.04171,0.0151589
151,0.0570162,0.0413778,0.015287
152,0.0574421,0.0415734,0.015531
153,0.0575356,0.0416204,0.0155724
154,0.0574876,0.0415945,0.0155458
155,0.0577111,0.0416276,0.0157231
156,0.0579361,0.0419678,0.0156217
157,0.0577324,0.0416799,0.0157129
158,0.057568,0.0416441,0.0155815
159,0.0575829,0.0417872,0.0154531
160,0.057274,0.0416681,0.015276
161,0.0572666,0.0415148,0.0154126
162,0.0569897,0.0414304,0.015226
163,0.0571563,0.0414621,0.0153622
164,0.0573905,0.0416883,0.0153609
165,0.0572863,0.0415491,0.0153235
166,0.0577666,0.0416689,0.0156442
167,0.0576379,0.0416314,0.015652
168,0.0578068,0.0417666,0.0156518
169,0.0581405,0.0417797,0.0160159
170,0.0578431,0.0418221,0.015679
171,0.0575677,0.0415889,0.0156446
172,0.0580093,0.041626,0.0160525
173,0.0578964,0.0418868,0.0156714
174,0.0578526,0.0415414,0.0159703
175,0.0573932,0.0416185,0.0153977
176,0.0577779,0.0415602,0.0158781
177,0.0576046,0.0417841,0.0154412
178,0.0576798,0.041571,0.0156642
179,0.0575432,0.0415578,0.0156381
180,0.057851,0.0417721,0.0156258
181,0.0574381,0.0416422,0.0154518
182,0.0575767,0.0415088,0.0155845
183,0.0578244,0.0419236,0.0155509
184,0.0579416,0.0416099,0.0159915
185,0.0579479,0.041733,0.0158683
186,0.0578835,0.0417945,0.0157514
187,0.0577003,0.0418056,0.0155572
188,0.0577029,0.0416517,0.0157135
189,0.0574196,0.0417667,0.0153096
190,0.0574981,0.0414834,0.0156596
191,0.0578673,0.0419771,0.0155382
192,0.0575518,0.0417188,0.0154853
193,0.0577385,0.0415133,0.0158842
194,0.0578709,0.0418944,0.0156449
195,0.0573728,0.0415444,0.0154768
196,0.057147,0.0415707,0.0152467
197,0.0571933,0.0415314,0.0153177
198,0.0575721,0.0415367,0.0156389
199,0.0572984,0.0415341,0.0154272
200,0.0576686,0.0416699,0.0156453
201,0.0576249,0.0417086,0.0155718
202,0.0573493,0.0415961,0.0154001
203,0.0578599,0.041878,0.0156081
204,0.0575876,0.0417257,0.0155122
205,0.0573955,0.0415658,0.0154839
206,0.0574279,0.0416468,0.0154444
207,0.0570363,0.0418402,0.0148625
208,0.0574522,0.0416137,0.0154516
209,0.0573595,0.0416413,0.0153785
210,0.057312,0.041475,0.0154964
211,0.0576665,0.0417711,0.0155437
212,0.057665,0.0417009,0.0155949
213,0.0577192,0.0417474,0.0156359
214,0.0576048,0.041463,0.0157315
215,0.0578124,0.0418143,0.0156564
216,0.0577651,0.0416942,0.01572
217,0.0576992,0.0415324,0.0158247
218,0.0578239,0.041676,0.0158112
219,0.0579645,0.0418307,0.0157669
220,0.0580667,0.0417034,0.0160244
221,0.0575307,0.0417606,0.0154292
222,0.057593,0.0417214,0.0155233
223,0.0571769,0.0413931,0.0154421
224,0.0577679,0.0415764,0.0158497
225,0.0577505,0.0417904,0.0156173
226,0.0599893,0.0416371,0.0180029
227,0.0545938,0.0380444,0.0161996
228,0.0582455,0.0419711,0.0159268
229,0.057335,0.0416405,0.0153525
230,0.0581398,0.0416491,0.0161487
231,0.0577048,0.0417898,0.0155593
232,0.0573989,0.0415477,0.015511
233,0.0578812,0.0415213,0.0160256
234,0.0577808,0.0419442,0.0154956
235,0.0574724,0.0416205,0.0155087
236,0.0576078,0.0416649,0.0156053
237,0.0575101,0.0415254,0.0156431
238,0.0577896,0.0417366,0.0156851
239,0.0578789,0.0417361,0.0157761
240,0.0578438,0.0418219,0.0156662
241,0.0572484,0.0415875,0.0153226
242,0.0579442,0.0414752,0.0161251
243,0.0578576,0.0418753,0.0156382
244,0.0575588,0.0416084,0.0156111
245,0.0575701,0.0415939,0.0156232
246,0.057114,0.041489,0.0151603
247,0.0571696,0.0414766,0.0153453
248,0.0576522,0.0416896,0.0156188
249,0.0575195,0.041519,0.0155698
250,0.0575769,0.0415298,0.0156943
251,0.0572809,0.0416407,0.0153023
252,0.0576042,0.0416839,0.0155618
253,0.0568639,0.0415974,0.0148973
254,0.0576542,0.0416082,0.0156967
255,0.0579868,0.0417097,0.015931
256,0.0571093,0.0417531,0.0150156
257,0.0569917,0.0414107,0.0152445
258,0.0575964,0.0415492,0.0156929
259,0.0577143,0.0418195,0.0155557
260,0.0582911,0.0419285,0.0160247
261,0.0581645,0.0420085,0.015819
262,0.057593,0.0416615,0.0155833
263,0.0572479,0.0415409,0.0153654
264,0.0579604,0.0415374,0.0160693
265,0.0580185,0.0416762,0.0159373
266,0.0576153,0.0416539,0.0156242
267,0.057783,0.0416371,0.0157337
268,0.0571233,0.04168,0.0151022
269,0.0575113,0.0414749,0.0156979
270,0.0574286,0.0417027,0.0153763
271,0.0569736,0.0414822,0.0151554
272,0.0575789,0.0414627,0.0157757
273,0.0569796,0.0414917,0.0151492
274,0.0575101,0.0414912,0.0156712
275,0.0577694,0.0416987,0.0156978
276,0.0575418,0.041618,0.0155769
277,0.0575044,0.0415342,0.0156259
278,0.0574808,0.0415462,0.0156082
279,0.0575891,0.0416667,0.0155864
280,0.0578834,0.0415502,0.0160048
281,0.0569138,0.0415736,0.0150049
282,0.0573619,0.041385,0.0156191
283,0.057646,0.0417133,0.0155826
284,0.0574748,0.0415518,0.0155532
285,0.0575168,0.0415243,0.0156349
286,0.0578421,0.0416536,0.0158533
