Frame,DeltaTime,ComputeTime,RenderTime
0,0.057765,0.0415913,0.0158145
1,0.0581242,0.0415165,0.0154107
2,0.0580148,0.0416006,0.0153873
3,0.0575178,0.0411814,0.0156654
4,0.0582948,0.0414505,0.0157707
5,0.0579029,0.041618,0.0155342
6,0.057784,0.0414698,0.0156767
7,0.0581789,0.0420423,0.0157792
8,0.057469,0.0417752,0.0153528
9,0.05763,0.0416553,0.0156224
10,0.0573404,0.0417406,0.0152428
11,0.0576682,0.0413872,0.0159361
12,0.057871,0.0417536,0.0157763
13,0.0578895,0.0419076,0.0156328
14,0.0595249,0.0422015,0.0166392
15,0.0586398,0.042532,0.0157156
16,0.0585506,0.0422351,0.0158698
17,0.0585129,0.0421614,0.0160023
18,0.0583216,0.0420893,0.0158826
19,0.0575184,0.0416784,0.015507
20,0.0582737,0.0418673,0.0160613
21,0.0577636,0.0417513,0.0156651
22,0.0596546,0.0419585,0.0172677
23,0.0579892,0.0421089,0.0155196
24,0.0574697,0.0418875,0.0152381
25,0.0577153,0.0416779,0.015689
26,0.0580137,0.0417821,0.0158859
27,0.0581058,0.0418018,0.0159649
28,0.0577378,0.041836,0.0155441
29,0.0581093,0.0419866,0.0157704
30,0.0574618,0.0415963,0.0155163
31,0.0576143,0.0416054,0.0156661
32,0.0573512,0.0415844,0.0154073
33,0.0580005,0.0416306,0.016011
34,0.0577059,0.0417514,0.0156157
35,0.0576286,0.041654,0.0156319
36,0.0575608,0.0415992,0.015627
37,0.0579677,0.0420477,0.015553
38,0.0577345,0.0417308,0.0156691
39,0.0571393,0.0416611,0.0151385
40,0.0573723,0.0415695,0.015467
41,0.057492,0.0415488,0.0155654
42,0.0577801,0.0417953,0.0155182
43,0.0577588,0.0419915,0.0154204
44,0.0578101,0.0419628,0.0154881
45,0.0578428,0.0418779,0.0156188
46,0.0574036,0.041764,0.0152886
47,0.0577454,0.0418002,0.0155994
48,0.0578345,0.0417412,0.0155307
49,0.0576809,0.0419481,0.015375
50,0.0577662,0.0416116,0.0156338
51,0.0577663,0.0419873,0.0154332
52,0.0581686,0.0419149,0.0159005
53,0.0577561,0.0418374,0.0155626
54,0.0576954,0.0418483,0.0154508
55,0.0581356,0.0420228,0.0157339
56,0.0577682,0.0417974,0.0156036
57,0.0573491,0.0416704,0.0153057
58,0.0578824,0.0416409,0.0158955
59,0.0573942,0.0416597,0.015381
60,0.057799,0.041684,0.0157233
61,0.0560459,0.0400785,0.015569
62,0.057497,0.0417836,0.0153507
63,0.0579169,0.0417759,0.0157853
64,0.0579479,0.0418987,0.0156916
65,0.0579947,0.0419016,0.0157153
66,0.0581902,0.0421322,0.0157084
67,0.0578208,0.0418394,0.0156109
68,0.0577495,0.0418088,0.0155882
69,0.0576409,0.0417554,0.0155381
70,0.0575783,0.0416746,0.0155582
