Frame,DeltaTime,ComputeTime,RenderTime
0,0.0019847,0.000822,0.0007973
1,0.0018706,0.0008669,0.0007829
2,0.001856,0.0008268,0.0007862
3,0.0019868,0.000956,0.0008001
4,0.0019321,0.0009307,0.0007966
5,0.0018836,0.0008936,0.0007884
6,0.0018072,0.0008188,0.0007841
7,0.0019441,0.000909,0.0008038
8,0.0018457,0.0008594,0.000779
9,0.0023975,0.0008012,0.0007988
10,0.0020317,0.000998,0.0008278
11,0.0018698,0.0008443,0.0008173
12,0.0018411,0.000858,0.000789
13,0.001884,0.0008569,0.0008288
14,0.0018484,0.0008496,0.0007972
15,0.0021335,0.0008065,0.0007834
16,0.0021095,0.0009984,0.000842
17,0.0019358,0.0008841,0.0008362
18,0.0018488,0.0008474,0.0008041
19,0.0018322,0.0008364,0.0007858
20,0.0018306,0.0008298,0.0007978
21,0.0017867,0.0008099,0.0007843
22,0.0020483,0.0008304,0.0009589
23,0.0018591,0.0008382,0.0008016
24,0.0017998,0.0008091,0.0007929
25,0.0018474,0.000814,0.0008115
26,0.0020026,0.0009749,0.0008157
27,0.0018522,0.0008801,0.0007753
28,0.0017988,0.0008107,0.0007804
29,0.001872,0.0008523,0.0008157
30,0.002127,0.0008237,0.0008047
31,0.0019099,0.0009081,0.0007927
32,0.0018352,0.0008395,0.0007957
33,0.0018368,0.0008586,0.0007864
34,0.0018241,0.0008418,0.0007898
35,0.0018614,0.0008489,0.000798
36,0.0018694,0.0008848,0.0007909
37,0.0017948,0.0008172,0.0007858
38,0.0018559,0.0008492,0.0008074
39,0.0020311,0.0008455,0.0008006
40,0.00182,0.0008118,0.0008116
41,0.0019202,0.0009257,0.0007871
42,0.0018652,0.0008705,0.0007954
43,0.0018123,0.0008303,0.0007892
44,0.0017873,0.0008089,0.0007837
45,0.0018408,0.0008516,0.0007897
46,0.0018224,0.0008394,0.0007916
47,0.001845,0.0008549,0.000794
48,0.0018568,0.0008769,0.0007862
49,0.0017863,0.0008063,0.0007884
50,0.0018163,0.0008398,0.0007864
51,0.0018648,0.0008264,0.0008274
52,0.0019378,0.000922,0.0008153
53,0.0018267,0.0008204,0.000808
54,0.0020889,0.0010616,0.0008008
55,0.0018459,0.0008434,0.0007987
56,0.0017908,0.0008163,0.0007838
57,0.0017881,0.0008126,0.0007798
58,0.0019066,0.0009225,0.0007835
59,0.001812,0.0008367,0.0007831
60,0.0017861,0.0008062,0.000786
61,0.0019558,0.0009199,0.0007844
62,0.0018482,0.0008636,0.0007875
63,0.0017933,0.0008144,0.0007877
64,0.0018865,0.0008581,0.0008098
65,0.0019248,0.0009108,0.0008041
66,0.0018228,0.0008403,0.0007889
67,0.0018387,0.000839,0.0008011
68,0.0019776,0.0009923,0.0007914
69,0.0018027,0.0008295,0.0007816
70,0.0017709,0.0008113,0.0007694
71,0.0018898,0.000887,0.0007877
72,0.001831,0.0008627,0.0007753
73,0.0018601,0.0008227,0.0007952
74,0.0022536,0.0011321,0.0008133
75,0.0018419,0.0008515,0.0007871
76,0.0018354,0.0008498,0.0007947
77,0.0018693,0.0008522,0.0007969
78,0.0018174,0.000835,0.0007779
79,0.0017747,0.0008115,0.0007733
80,0.0018015,0.0008094,0.0007766
81,0.0019447,0.000935,0.0007862
82,0.0023674,0.0008989,0.0007942
83,0.0017336,0.0007349,0.000789
84,0.0019864,0.0009614,0.0008141
85,0.001845,0.0008412,0.0008079
86,0.0017824,0.0008111,0.0007796
87,0.0018903,0.000842,0.000803
88,0.0020026,0.0009463,0.000813
89,0.001842,0.0008353,0.0008075
90,0.0020314,0.0010256,0.0007811
91,0.001836,0.0008452,0.0007935
92,0.0018443,0.0008643,0.0007828
93,0.0019476,0.0008721,0.0007977
94,0.002044,0.0010251,0.0008038
95,0.0018258,0.0008309,0.0007998
96,0.0029984,0.0009169,0.0008166
97,0.0017584,0.0007509,0.000796
98,0.0018154,0.0008318,0.0007883
99,0.002001,0.0010012,0.0008025
100,0.0019855,0.0009438,0.0008318
101,0.0018427,0.0008289,0.0008137
102,0.0019899,0.0009025,0.0008165
103,0.0018056,0.0008157,0.0007942
104,0.0018404,0.0008186,0.0008263
105,0.0018569,0.0008428,0.0008028
106,0.0019497,0.0009382,0.0008107
107,0.0018011,0.0008269,0.0007834
108,0.0019081,0.0008214,0.0007967
109,0.0019275,0.0009069,0.0008221
110,0.0018363,0.0008585,0.0007844
111,0.00181,0.0008366,0.0007832
112,0.0018456,0.0008282,0.0008205
113,0.0018116,0.0008179,0.0007989
114,0.0018737,0.0008801,0.0007994
115,0.0019794,0.0008298,0.0007943
116,0.0020215,0.0010011,0.0007969
117,0.0018142,0.0008331,0.0007875
118,0.0018618,0.0008337,0.0008071
119,0.0018919,0.000829,0.000812
120,0.0017943,0.0008147,0.0007881
121,0.0018254,0.0008282,0.0007967
122,0.0018858,0.0008612,0.0008199
123,0.0018207,0.0008244,0.0008011
124,0.0018656,0.000726,0.0007821
125,0.0019042,0.000866,0.0008299
126,0.0023285,0.0008422,0.000795
127,0.0017549,0.0007538,0.0008009
128,0.0018376,0.0008388,0.0007906
129,0.001836,0.000859,0.0007845
130,0.0017876,0.0008132,0.0007813
131,0.0030003,0.0009009,0.0010815
132,0.0017537,0.0007532,0.0007835
133,0.0018155,0.0008472,0.0007754
134,0.0018724,0.0008823,0.0007822
135,0.0018831,0.0008976,0.0007883
136,0.0018526,0.0008452,0.0008128
137,0.0018462,0.0008376,0.0007829
138,0.0018093,0.0008213,0.000791
139,0.0018193,0.000809,0.0008131
140,0.0021002,0.0010879,0.000807
141,0.0020058,0.001003,0.0008047
142,0.0018787,0.0008756,0.000806
143,0.0018875,0.0008896,0.0008013
144,0.0019692,0.0009474,0.0008178
145,0.0018656,0.0008762,0.0007884
146,0.0018683,0.0008815,0.0007766
147,0.0019063,0.0009104,0.0007963
148,0.0018156,0.0008336,0.0007888
149,0.0018008,0.0008196,0.0007875
150,0.0018017,0.000823,0.000786
