Frame,DeltaTime,ComputeTime,RenderTime
0,0.0031703,0.0013511,0.0016127
1,0.003443,0.0014354,0.001605
2,0.0032002,0.0013929,0.0015897
3,0.0032711,0.0014027,0.0016116
4,0.003164,0.0013813,0.0015648
5,0.0038611,0.0017142,0.0016058
6,0.0032551,0.0014207,0.0015935
7,0.003221,0.0014557,0.0015488
8,0.0031691,0.0014199,0.0015281
9,0.0032146,0.0014037,0.0015854
10,0.0032418,0.0014562,0.0015382
11,0.0035018,0.0013741,0.0016401
12,0.0033019,0.0013913,0.0015876
13,0.0031359,0.0013395,0.001587
14,0.0032098,0.001412,0.0015636
15,0.0036508,0.0013659,0.0015732
16,0.0030977,0.0013008,0.0015762
17,0.0031594,0.0013862,0.0015699
18,0.0032257,0.0014436,0.0015542
19,0.0037382,0.0013959,0.0015944
20,0.0032204,0.0013324,0.0016384
21,0.0032783,0.0014623,0.0015796
22,0.0039298,0.0015176,0.0016792
23,0.0031427,0.0012867,0.0016034
24,0.0039412,0.001423,0.0018049
25,0.0031262,0.0013255,0.0015647
26,0.0038938,0.0013978,0.0017266
27,0.0031064,0.0013228,0.0015568
28,0.0038904,0.0014032,0.0016283
29,0.0035349,0.0012894,0.0015558
30,0.0036293,0.0012974,0.00159
31,0.0037304,0.0012927,0.0017
32,0.0037256,0.0013664,0.00164
33,0.0036245,0.001289,0.0015969
34,0.0035501,0.0012974,0.0016646
35,0.003673,0.0013821,0.0015929
36,0.0040504,0.00127,0.0016505
37,0.0035905,0.0013284,0.0015926
38,0.0038264,0.0012863,0.0016868
39,0.0036518,0.0012924,0.0016103
40,0.0039232,0.0013432,0.0015853
41,0.0038505,0.0013701,0.0016305
42,0.0037238,0.0013032,0.0015933
43,0.0039286,0.0013659,0.0016235
44,0.0039702,0.001331,0.0016949
45,0.003654,0.0013416,0.0015138
46,0.0037028,0.0013294,0.0015288
47,0.0039702,0.0013233,0.0016256
48,0.0036305,0.0013362,0.0015499
49,0.0038263,0.0013217,0.001653
50,0.0037115,0.0013112,0.0016817
51,0.0039277,0.0013174,0.0016048
52,0.0040194,0.0013086,0.0015824
53,0.0036675,0.0013234,0.0015856
54,0.0038074,0.0014461,0.0015909
55,0.0036602,0.0013045,0.0016221
56,0.0036663,0.0013323,0.0016289
57,0.0041249,0.0014331,0.0017179
58,0.0040868,0.0012813,0.0016217
59,0.0041297,0.0013217,0.0016303
60,0.0039505,0.0014631,0.0016114
61,0.0040818,0.0013331,0.0015899
62,0.0036058,0.0013096,0.0016325
63,0.0038688,0.0013269,0.0017521
64,0.0034826,0.0013109,0.0015157
65,0.0036634,0.0013489,0.0016006
66,0.0041665,0.0012981,0.0017638
67,0.0040606,0.0013282,0.0015884
68,0.0038441,0.0013445,0.0016393
69,0.0041291,0.0012985,0.0016533
70,0.0041077,0.0012944,0.0015919
71,0.0038655,0.0013524,0.00163
72,0.0039689,0.0012818,0.001596
73,0.0037032,0.0013026,0.0015849
74,0.0037138,0.0012949,0.001651
75,0.0035372,0.0012762,0.0016356
76,0.0035665,0.0013138,0.0015554
77,0.003682,0.0012958,0.0016463
78,0.003763,0.0013342,0.0016663
79,0.0040077,0.0013504,0.0015947
80,0.0040197,0.001308,0.0016104
81,0.0038673,0.0012815,0.0016025
82,0.0043123,0.0013196,0.0017491
83,0.0040178,0.0013302,0.0016569
84,0.003616,0.0013398,0.0016188
85,0.0041224,0.0013748,0.0017363
86,0.0044878,0.0013181,0.001699
87,0.0036902,0.0013398,0.0016323
88,0.0039584,0.0013352,0.0015928
89,0.0038716,0.0013412,0.0015971
90,0.0036862,0.0013546,0.0016136
91,0.003603,0.001289,0.0016221
92,0.0035862,0.0012903,0.0015624
93,0.0037131,0.0013075,0.0015229
94,0.0036508,0.0013208,0.001648
95,0.0036095,0.0013243,0.0016385
96,0.0039157,0.0012896,0.0015951
97,0.0037557,0.0013582,0.0016221
98,0.0036553,0.0013925,0.0016219
99,0.0039869,0.0013031,0.0016218
100,0.0040487,0.0013401,0.0016223
101,0.0036389,0.0012857,0.001626
102,0.0036375,0.0012787,0.0015901
103,0.0038191,0.0013509,0.0016511
104,0.0035833,0.0013142,0.0015921
105,0.0035147,0.0012721,0.0016025
106,0.0035958,0.0013475,0.0015637
107,0.0035932,0.0012815,0.0015803
108,0.003629,0.0013482,0.0016046
109,0.0042351,0.0012767,0.0016312
110,0.0036948,0.0013314,0.0015903
111,0.0038947,0.0014151,0.0015897
112,0.0040298,0.0012992,0.0016118
113,0.0035518,0.0012937,0.0015579
114,0.0040145,0.0013497,0.0016984
115,0.0043396,0.001288,0.0016534
116,0.0037211,0.0012929,0.0016171
117,0.0036318,0.0012831,0.0016015
118,0.0038938,0.0012805,0.0016493
119,0.0037745,0.0013547,0.0015871
120,0.0041006,0.001269,0.0017312
121,0.0038933,0.0012921,0.0016302
122,0.0040305,0.0013591,0.0015617
123,0.0041758,0.0013115,0.0016674
124,0.0038138,0.0012986,0.0016153
125,0.0049279,0.0013528,0.0016121
126,0.004163,0.0013768,0.001585
127,0.0036509,0.001356,0.0016276
128,0.0034674,0.0012866,0.0015503
129,0.0037635,0.0013434,0.0015961
130,0.0036304,0.0013144,0.0016042
131,0.0036367,0.0013199,0.0015927
132,0.0039919,0.0013274,0.0016077
133,0.003745,0.0013418,0.0013987
134,0.0036149,0.001304,0.0016051
135,0.0036624,0.0013032,0.0016279
136,0.0038709,0.0013249,0.0015646
137,0.0039465,0.0014388,0.0017022
138,0.0038973,0.001321,0.001582
139,0.0040058,0.0013381,0.0016202
140,0.0041964,0.0014741,0.0019457
141,0.003867,0.0013152,0.0015605
142,0.0036733,0.0012915,0.0015824
143,0.003753,0.0013089,0.0016963
144,0.003621,0.0013099,0.0015834
145,0.0038479,0.0012763,0.0015876
146,0.0036375,0.0013165,0.0015658
147,0.0035973,0.0013908,0.0015546
148,0.0036788,0.0013314,0.0016142
149,0.0034998,0.0013143,0.0015595
150,0.0037182,0.00138,0.001599
151,0.0036174,0.0012869,0.0015936
152,0.0035963,0.0013069,0.0016036
153,0.0036432,0.001301,0.0016097
154,0.003635,0.0012726,0.0016876
155,0.0036671,0.0013611,0.0015886
156,0.003517,0.0013228,0.0015593
157,0.0036701,0.0013968,0.0015666
158,0.0039334,0.0013049,0.0017246
159,0.0036987,0.0013193,0.001564
160,0.0036579,0.0012972,0.0015925
161,0.0035771,0.0013246,0.001575
162,0.0036156,0.0013604,0.0015768
163,0.0037118,0.0013013,0.001704
164,0.0034996,0.0012977,0.0015605
165,0.0035166,0.0012898,0.0015019
166,0.0035212,0.0012923,0.0015824
167,0.0038192,0.0013479,0.0015744
168,0.0039332,0.0013091,0.001854
169,0.0031502,0.0013169,0.0016162
170,0.0037982,0.0015228,0.001591
171,0.0035382,0.0013062,0.0015964
172,0.0035325,0.001293,0.0016067
173,0.0032302,0.0012472,0.0017477
174,0.0033868,0.0014288,0.0015996
175,0.0037329,0.0014304,0.0015804
176,0.0031101,0.0013096,0.0015973
177,0.00403,0.0014643,0.0016538
178,0.0031034,0.0012947,0.001601
179,0.0037802,0.0014822,0.0016345
180,0.0031484,0.00131,0.0016091
181,0.003336,0.0015016,0.0016266
182,0.0035216,0.0014672,0.0018226
183,0.0032207,0.0014151,0.0016016
184,0.0033789,0.0015139,0.0016196
185,0.0037231,0.0014115,0.0016343
186,0.0031352,0.0013073,0.0015967
187,0.0033894,0.0014284,0.0017241
188,0.0031843,0.0013959,0.0015876
189,0.0032064,0.0013986,0.001612
190,0.0031313,0.00141,0.0015246
191,0.0032353,0.0014187,0.0016126
192,0.0033466,0.0013827,0.0017802
193,0.0031815,0.0014011,0.0015565
194,0.0030911,0.001362,0.0015301
195,0.0032027,0.0014249,0.0015782
196,0.0033473,0.0013896,0.0017743
197,0.0031845,0.0013926,0.0015746
198,0.0031434,0.0013997,0.0015581
199,0.0037196,0.001407,0.0015699
200,0.0030716,0.0013084,0.0015541
201,0.0032021,0.0014242,0.00158
202,0.0031631,0.0013656,0.0015624
203,0.0032495,0.0014312,0.0015974
204,0.0034978,0.0013969,0.0018627
205,0.0033089,0.0015134,0.0015851
206,0.0032202,0.0013988,0.0015906
207,0.0033208,0.0013595,0.0017731
208,0.0032075,0.0014033,0.0015907
209,0.0031945,0.0014205,0.0015799
210,0.0032,0.0014194,0.0015577
211,0.0033587,0.0013711,0.0017928
212,0.0032305,0.0014216,0.001578
213,0.0031486,0.0014003,0.0015356
214,0.0032557,0.0014387,0.0015949
215,0.0041574,0.0014038,0.0018006
216,0.0036591,0.0012927,0.0017017
217,0.0030496,0.001279,0.0015586
218,0.0031411,0.0014029,0.0015501
219,0.0032212,0.0014146,0.001576
220,0.0037191,0.0014024,0.0016098
221,0.0036176,0.0013214,0.0015938
222,0.0034085,0.0012889,0.0016233
223,0.0038016,0.0014196,0.00159
224,0.0035494,0.0012835,0.001567
225,0.003609,0.0013086,0.0016249
226,0.0030854,0.0012851,0.001543
227,0.003983,0.0014178,0.0015937
228,0.0031852,0.0013561,0.00157
229,0.0046839,0.001438,0.0016328
230,0.0033274,0.0014418,0.0016283
231,0.0037598,0.0013819,0.0016187
232,0.0035783,0.0012863,0.0016156
233,0.003722,0.0014919,0.0015599
234,0.0037913,0.0012919,0.0017642
235,0.0033065,0.0014207,0.0016166
236,0.0040054,0.0014003,0.0015939
237,0.0036539,0.0013382,0.0015855
238,0.0034708,0.0012942,0.0015432
239,0.0036598,0.0013112,0.0015597
240,0.0034818,0.0013362,0.0014668
241,0.0039181,0.0013146,0.0017046
242,0.0032081,0.0013065,0.0016548
243,0.0038554,0.0015621,0.001569
244,0.0031173,0.001287,0.001575
245,0.0037282,0.0014042,0.0015672
246,0.0035243,0.0013178,0.0015915
247,0.0036628,0.0013775,0.0015226
248,0.003668,0.001298,0.0016253
249,0.0046843,0.0013169,0.0016028
250,0.0040167,0.001334,0.0016395
251,0.0037305,0.0014592,0.0015443
252,0.0037218,0.0012911,0.0016165
253,0.0036681,0.0013374,0.0016294
254,0.003856,0.0013505,0.0016147
255,0.0035365,0.001291,0.0015872
256,0.0037317,0.0014319,0.0016438
257,0.0038439,0.0012901,0.001806
258,0.0038158,0.0012987,0.0017043
259,0.0036498,0.0012596,0.0016308
260,0.003621,0.0013192,0.0015717
261,0.0036146,0.0013363,0.0015912
262,0.0037696,0.0013235,0.0016014
263,0.0035221,0.0013094,0.0016011
264,0.0038731,0.0013949,0.0017803
265,0.0036461,0.0012675,0.001604
266,0.0040572,0.0012955,0.0017734
267,0.0039018,0.0013508,0.0016113
268,0.0037321,0.0013212,0.0016378
269,0.0040659,0.0013349,0.0016009
270,0.0032115,0.0012986,0.0016111
271,0.0039357,0.0016022,0.0015684
272,0.0040174,0.0013513,0.0015437
273,0.0031088,0.0012963,0.001571
274,0.0037764,0.0015006,0.0015604
275,0.003195,0.0013079,0.0016264
276,0.0041162,0.0017047,0.0015751
277,0.0037512,0.0013649,0.0016477
278,0.0035536,0.0012725,0.0016075
279,0.0038732,0.0013687,0.0017614
280,0.0037585,0.0013096,0.0016002
281,0.0037514,0.0013677,0.001647
282,0.003798,0.0012944,0.0015523
283,0.003798,0.0012778,0.0017667
284,0.003138,0.0013091,0.0015902
285,0.0037635,0.0013971,0.0016447
286,0.0036008,0.0013458,0.0015205
287,0.0036421,0.0012998,0.0015947
