Frame,DeltaTime,ComputeTime,RenderTime
0,0.124134,0.122148,0.0015969
1,0.123853,0.121778,0.0016627
2,0.124098,0.121659,0.0015003
3,0.124173,0.12156,0.0016218
4,0.123991,0.121502,0.0015566
5,0.124569,0.121966,0.0016213
6,0.124367,0.12176,0.0016387
7,0.126635,0.123813,0.0017428
8,0.127863,0.125111,0.001666
9,0.126125,0.123607,0.0015681
10,0.124534,0.121953,0.0016242
11,0.124559,0.12191,0.0016128
12,0.135363,0.132616,0.0016786
13,0.139119,0.136313,0.0017313
14,0.125895,0.123249,0.0016614
15,0.124326,0.121697,0.0016401
16,0.124193,0.121612,0.0015918
17,0.123169,0.120557,0.0016471
18,0.123256,0.12076,0.0015357
19,0.124412,0.122422,0.0016129
20,0.124527,0.122016,0.0015144
21,0.124491,0.121915,0.0016168
22,0.123933,0.121922,0.0016329
23,0.125382,0.122872,0.0015114
24,0.125165,0.122527,0.0016421
25,0.123954,0.121956,0.0016156
26,0.124748,0.122253,0.0015277
27,0.123596,0.121476,0.0016502
28,0.124716,0.122173,0.0016316
29,0.123764,0.121084,0.0015757
30,0.122831,0.120847,0.0016072
31,0.124713,0.122721,0.0016193
32,0.123612,0.121563,0.001651
33,0.124525,0.121897,0.0016414
34,0.12328,0.121248,0.0016462
35,0.131441,0.129434,0.0016187
36,0.122909,0.120943,0.0016015
37,0.122569,0.120617,0.001599
38,0.122897,0.120866,0.0016678
39,0.12341,0.121366,0.0016474
40,0.124116,0.122245,0.001475
41,0.124085,0.122054,0.0016392
42,0.122278,0.12028,0.0016114
43,0.123709,0.121612,0.0017148
44,0.124385,0.122393,0.0016345
45,0.123878,0.121871,0.0016397
46,0.124547,0.122524,0.0016481
47,0.124683,0.122671,0.0016451
48,0.123014,0.121143,0.0015052
49,0.124135,0.122106,0.0016541
50,0.124112,0.122136,0.0016068
51,0.123427,0.121422,0.001631
52,0.124401,0.122415,0.0016224
53,0.123382,0.121332,0.0016717
54,0.123348,0.121332,0.0016385
55,0.123261,0.121404,0.0014913
56,0.124276,0.122276,0.0016274
57,0.12421,0.122234,0.0016022
58,0.124345,0.12234,0.0016325
59,0.123726,0.121651,0.0016774
60,0.124216,0.122208,0.0016434
61,0.1244,0.12252,0.0015243
62,0.12446,0.122459,0.0016304
63,0.123293,0.121327,0.0015904
64,0.12422,0.122201,0.0016579
65,0.124115,0.122084,0.0016559
66,0.123896,0.121562,0.0016715
67,0.123368,0.12128,0.001677
68,0.123145,0.121251,0.001533
69,0.124017,0.121999,0.0016364
70,0.122952,0.120938,0.0016435
71,0.122741,0.120759,0.0016182
72,0.129567,0.127566,0.0016203
73,0.122922,0.120912,0.0016437
74,0.123964,0.121975,0.001623
75,0.123558,0.121543,0.0016518
76,0.124317,0.122338,0.0016071
77,0.124324,0.12233,0.0016306
78,0.123712,0.121708,0.0016315
79,0.123447,0.121424,0.0016496
80,0.123896,0.12195,0.0015688
81,0.124107,0.122114,0.0016242
82,0.12468,0.12266,0.0016501
83,0.124174,0.122175,0.0016282
84,0.124113,0.122148,0.0015951
85,0.124301,0.122252,0.0016648
86,0.123457,0.121466,0.0016275
87,0.124199,0.122193,0.0016369
88,0.124298,0.122291,0.001636
89,0.123839,0.121854,0.0016016
90,0.124521,0.122537,0.0016244
91,0.123685,0.121706,0.001613
92,0.134163,0.131299,0.0023434
93,0.132688,0.130625,0.0016511
94,0.127539,0.125237,0.0018462
95,0.135927,0.13361,0.0018504
96,0.124977,0.123001,0.0015799
97,0.124922,0.122845,0.0016944
98,0.123522,0.121504,0.0016368
99,0.123538,0.121504,0.0016564
100,0.123696,0.121627,0.0016911
101,0.125401,0.12343,0.001598
102,0.12353,0.121556,0.0015911
103,0.12456,0.122098,0.0019917
104,0.124749,0.12247,0.0016327
105,0.125588,0.123514,0.0016605
106,0.123569,0.121569,0.0016149
107,0.124058,0.122089,0.0015861
108,0.124174,0.122101,0.0016755
109,0.125296,0.123255,0.0016421
110,0.123747,0.121708,0.0016522
111,0.124467,0.122402,0.0016547
112,0.125352,0.123305,0.0016547
113,0.124458,0.122562,0.0015239
114,0.124532,0.122523,0.0016398
115,0.124202,0.122205,0.0016181
116,0.124362,0.122355,0.0016292
117,0.124405,0.12225,0.0017839
118,0.123771,0.121767,0.0016289
119,0.124357,0.122341,0.0016456
120,0.124027,0.122,0.0016518
121,0.123783,0.121772,0.0016341
122,0.124544,0.12254,0.0016266
123,0.124198,0.122186,0.0016579
124,0.123931,0.121976,0.0015864
125,0.123803,0.121796,0.0016288
126,0.124531,0.122544,0.0016184
127,0.123627,0.121615,0.0016419
128,0.12475,0.122733,0.001631
129,0.124181,0.12216,0.0016464
130,0.123571,0.121569,0.0016244
131,0.124354,0.122434,0.0015399
132,0.123254,0.121015,0.0017456
133,0.124154,0.122065,0.0017294
134,0.123588,0.121595,0.0016296
135,0.124548,0.122508,0.0016585
136,0.124082,0.122119,0.001596
137,0.124186,0.122181,0.0016356
138,0.124612,0.122251,0.0016932
139,0.123697,0.121614,0.0016446
140,0.123782,0.121793,0.0016104
141,0.123576,0.121583,0.0016169
142,0.123975,0.121936,0.0016744
143,0.123618,0.121619,0.0016319
144,0.124426,0.122407,0.0016365
145,0.12337,0.121406,0.0015979
146,0.123886,0.121894,0.0016267
147,0.124437,0.122451,0.0016303
148,0.123923,0.121885,0.0016674
149,0.123146,0.12126,0.0015127
150,0.123925,0.121961,0.001603
151,0.123555,0.121566,0.0016076
152,0.123604,0.121681,0.0015469
153,0.123657,0.121806,0.0014868
154,0.123456,0.12145,0.0016412
155,0.123565,0.121539,0.001667
156,0.124023,0.122008,0.0016488
157,0.122612,0.12061,0.0016396
158,0.122739,0.12074,0.0016264
159,0.122975,0.120966,0.0016278
160,0.12262,0.120632,0.0016196
161,0.121848,0.11984,0.0016384
162,0.123041,0.121149,0.0015312
163,0.124198,0.122205,0.0016217
164,0.124207,0.122223,0.0016162
165,0.124035,0.122107,0.0015654
166,0.1234,0.121375,0.0016597
167,0.123724,0.121722,0.0016292
168,0.124154,0.122126,0.0016573
169,0.123346,0.121345,0.0016374
170,0.126029,0.124047,0.0016171
171,0.124344,0.122311,0.0016344
172,0.123872,0.121891,0.0016061
173,0.125117,0.123123,0.0016281
174,0.122772,0.1208,0.0015977
175,0.123622,0.121668,0.0015907
176,0.124045,0.122059,0.0016077
177,0.123815,0.121873,0.0015662
178,0.1236,0.121626,0.0016108
179,0.124776,0.122799,0.0016169
180,0.124265,0.122261,0.001626
181,0.123572,0.121561,0.0016364
182,0.123838,0.121768,0.0016816
183,0.122167,0.120231,0.0015704
184,0.124108,0.122075,0.0016578
185,0.121934,0.119967,0.0015964
186,0.123013,0.120695,0.0016122
187,0.12268,0.120696,0.0015881
188,0.123694,0.121772,0.0015404
189,0.123225,0.121209,0.0016447
190,0.123509,0.121516,0.0016146
191,0.123542,0.121541,0.0016374
192,0.12413,0.122167,0.0015876
193,0.122889,0.120973,0.0015527
194,0.122379,0.120368,0.0016404
195,0.122619,0.120624,0.0016267
196,0.124577,0.122585,0.0016212
197,0.123275,0.121263,0.0016377
198,0.123086,0.12108,0.0016394
199,0.12268,0.120686,0.0016305
200,0.12388,0.121872,0.001625
201,0.12302,0.120979,0.0016806
202,0.123513,0.12156,0.0015875
203,0.124036,0.122035,0.0016033
204,0.123939,0.121929,0.0016346
205,0.124247,0.122341,0.0015457
206,0.122353,0.120298,0.001638
207,0.13036,0.128366,0.0016267
208,0.122662,0.120684,0.0016052
209,0.123203,0.121146,0.0016941
210,0.123555,0.121587,0.0015968
211,0.123988,0.122093,0.0015306
212,0.12299,0.121061,0.0015638
213,0.123551,0.12164,0.0015165
214,0.123512,0.121494,0.001655
215,0.123053,0.121053,0.0016386
216,0.124087,0.121793,0.0016068
217,0.123443,0.121327,0.0016167
218,0.124429,0.122405,0.0016595
219,0.12397,0.121983,0.0016144
220,0.123967,0.121876,0.001619
221,0.123173,0.121208,0.0015779
222,0.124603,0.122606,0.0016353
223,0.123218,0.121219,0.0016296
224,0.122492,0.120524,0.0016104
225,0.122391,0.120395,0.0016345
226,0.122458,0.120482,0.0016114
227,0.122166,0.120178,0.0016201
228,0.122623,0.120643,0.001611
229,0.122841,0.120848,0.0016241
230,0.12341,0.1215,0.0015357
231,0.123958,0.121952,0.0016321
232,0.123112,0.121124,0.0016223
233,0.122327,0.120164,0.0017118
234,0.122645,0.120677,0.0016031
235,0.122122,0.120167,0.00159
236,0.123645,0.121673,0.0015702
237,0.123996,0.12201,0.0016235
238,0.123966,0.121975,0.0016218
239,0.122769,0.120775,0.001627
240,0.123099,0.121097,0.0016263
241,0.122115,0.120166,0.0015785
242,0.123107,0.121147,0.0015947
243,0.12283,0.120941,0.0015156
244,0.126386,0.124394,0.0016193
245,0.123415,0.121396,0.0016285
246,0.123403,0.121358,0.0016711
247,0.123355,0.121344,0.0016448
248,0.123086,0.121132,0.0015877
249,0.124184,0.122163,0.0016486
250,0.124223,0.122307,0.0015451
251,0.12425,0.122263,0.001598
252,0.124495,0.122606,0.0015192
253,0.124041,0.122003,0.0016513
254,0.123338,0.12136,0.0016165
255,0.123639,0.121622,0.0016526
256,0.123309,0.121328,0.0016087
257,0.123912,0.121898,0.0016426
258,0.12377,0.121774,0.0016292
259,0.124288,0.1218,0.0019958
260,0.124121,0.122113,0.0016203
261,0.123741,0.121756,0.0016252
262,0.123511,0.121462,0.0015578
263,0.123767,0.121789,0.001602
264,0.123492,0.12142,0.001618
265,0.124427,0.122426,0.0016248
266,0.123945,0.121964,0.0015985
267,0.123432,0.121433,0.0016326
268,0.123703,0.121709,0.0016255
269,0.123038,0.121046,0.0016182
270,0.123872,0.121968,0.0015452
271,0.123404,0.121556,0.0014795
272,0.124022,0.122044,0.0016077
273,0.123502,0.121449,0.0015928
274,0.122972,0.120982,0.0016235
275,0.12324,0.121264,0.0016063
276,0.122904,0.120908,0.0016279
277,0.122779,0.120791,0.0016344
278,0.124307,0.122314,0.0016172
279,0.123488,0.121491,0.0016278
280,0.124185,0.122234,0.0015837
281,0.123378,0.121361,0.0016462
282,0.1233,0.121311,0.0016139
283,0.123452,0.121443,0.0016375
284,0.122915,0.120916,0.0016245
285,0.123859,0.12201,0.0014879
286,0.123036,0.12102,0.0016449
287,0.124281,0.122288,0.0016262
288,0.123467,0.121596,0.0015094
289,0.123401,0.121376,0.0016423
290,0.123606,0.12164,0.0015988
291,0.123949,0.121966,0.0016212
292,0.123378,0.12138,0.0016274
293,0.12408,0.122068,0.0016287
294,0.122915,0.120912,0.001608
295,0.122801,0.12081,0.0016079
296,0.121652,0.119664,0.0016284
297,0.122629,0.120631,0.0016344
298,0.121753,0.119728,0.0016479
299,0.123018,0.120997,0.0016303
300,0.122709,0.120791,0.0015503
301,0.122763,0.120653,0.0016761
302,0.123175,0.121114,0.0016847
303,0.122622,0.120674,0.0015857
304,0.124262,0.122302,0.0015971
305,0.123387,0.121404,0.0016103
306,0.123727,0.121813,0.0015457
307,0.12384,0.121861,0.0016057
308,0.123843,0.121856,0.001619
309,0.122084,0.120123,0.0015866
310,0.122164,0.120187,0.0016112
311,0.122722,0.120725,0.0016218
312,0.123382,0.121321,0.0016106
313,0.123623,0.121649,0.0016008
314,0.124637,0.122658,0.0016103
315,0.12402,0.122024,0.0016258
316,0.12447,0.122528,0.0015713
317,0.121762,0.119741,0.0016597
318,0.12279,0.120799,0.0016231
319,0.12226,0.120263,0.0016353
320,0.123718,0.121714,0.001626
321,0.124037,0.122097,0.0015747
322,0.124009,0.121983,0.0016478
323,0.123879,0.121865,0.0016474
324,0.124124,0.122106,0.0016473
325,0.12683,0.124811,0.0016379
326,0.123528,0.121516,0.0016428
327,0.124209,0.122214,0.0016078
328,0.123896,0.121903,0.0016208
329,0.123797,0.121796,0.0016154
330,0.125304,0.123241,0.001663
331,0.123682,0.121705,0.0016142
332,0.126209,0.124235,0.0015939
333,0.124137,0.122172,0.0015778
334,0.126472,0.124458,0.0016402
335,0.125181,0.123185,0.0016217
336,0.123925,0.121926,0.0016259
337,0.123382,0.121393,0.0016244
338,0.123976,0.1221,0.0014928
339,0.124486,0.122576,0.0015519
340,0.125185,0.123246,0.0015792
341,0.123767,0.12177,0.0016264
342,0.126421,0.124404,0.0016443
343,0.123988,0.121923,0.0016531
344,0.1241,0.122026,0.0015999
345,0.123623,0.121628,0.0016252
346,0.124359,0.122363,0.0016256
347,0.123531,0.121626,0.0015317
348,0.123366,0.121416,0.001574
349,0.122894,0.120905,0.001628
350,0.122966,0.120331,0.002178
351,0.124434,0.122514,0.0015324
352,0.123217,0.12122,0.0016292
353,0.123392,0.121437,0.0015931
354,0.124169,0.122175,0.0016185
355,0.123694,0.121728,0.0015923
356,0.123639,0.121627,0.0016367
357,0.124637,0.122641,0.0016301
358,0.123344,0.121277,0.0016235
359,0.123781,0.121749,0.001622
360,0.122348,0.120365,0.0016139
361,0.123782,0.121727,0.001675
362,0.123786,0.121452,0.0016978
363,0.125266,0.123135,0.0016507
364,0.126318,0.124147,0.0016094
365,0.123427,0.121453,0.0015827
366,0.124268,0.122237,0.001619
367,0.123665,0.121664,0.0016271
368,0.123669,0.121667,0.0016284
369,0.124054,0.122087,0.0016
370,0.123594,0.121587,0.0016372
371,0.123903,0.121869,0.0016558
372,0.123577,0.12157,0.0016452
373,0.12466,0.122798,0.0014933
374,0.123664,0.121626,0.001655
375,0.122933,0.120939,0.0016245
376,0.12244,0.120453,0.0016239
377,0.123469,0.121462,0.0016257
378,0.123713,0.121745,0.0016112
379,0.123115,0.121137,0.0016144
380,0.123692,0.121696,0.0016328
381,0.124299,0.122305,0.0016221
382,0.124068,0.122066,0.0016372
383,0.122856,0.12088,0.001602
384,0.122764,0.120775,0.001613
385,0.123092,0.121092,0.0016272
386,0.12281,0.120817,0.0016258
387,0.123357,0.121413,0.0015767
388,0.124201,0.122214,0.0016284
389,0.12336,0.121455,0.0015326
390,0.123357,0.121386,0.001608
391,0.123332,0.121296,0.0015983
392,0.123011,0.120989,0.0016403
393,0.122493,0.120502,0.0016224
394,0.124344,0.122358,0.0016163
395,0.123559,0.121664,0.001526
396,0.123276,0.121263,0.0016441
397,0.123687,0.121699,0.0016139
398,0.123683,0.121617,0.0015745
399,0.135747,0.13374,0.0016253
400,0.12587,0.123478,0.0016379
401,0.123032,0.121049,0.0016215
402,0.123442,0.121414,0.0016282
