Frame,DeltaTime,ComputeTime,RenderTime
0,0.0228023,0.0199425,0.0006752
1,0.0210759,0.0199839,0.0007014
2,0.0210906,0.0200975,0.0006668
3,0.0208903,0.0199174,0.0006635
4,0.0209395,0.0199611,0.0006452
5,0.0220825,0.0205454,0.0006039
6,0.0215323,0.0200086,0.0006145
7,0.0216728,0.0201092,0.0006782
8,0.0220171,0.0201692,0.0006253
9,0.0224301,0.0202338,0.0006464
10,0.0216091,0.0199752,0.0006499
11,0.0213984,0.0199042,0.0006476
12,0.0215479,0.0200697,0.0006595
13,0.0212676,0.0198683,0.0006359
14,0.0214061,0.019918,0.0006241
15,0.0208714,0.0199568,0.0006394
16,0.0209822,0.0200053,0.0006675
17,0.0212819,0.020281,0.0006802
18,0.0211991,0.0202549,0.000636
19,0.0210359,0.0200934,0.0006106
20,0.0212115,0.0197264,0.0006568
21,0.0212027,0.0197494,0.0006357
22,0.0216594,0.0200236,0.0006113
23,0.021613,0.019905,0.0006547
24,0.0213824,0.0198551,0.0006413
25,0.0206905,0.0197773,0.0006079
26,0.0208248,0.0198758,0.000647
27,0.020993,0.0200092,0.0006661
28,0.0249011,0.0239086,0.0006637
29,0.0209668,0.0200413,0.0006474
30,0.0205826,0.019695,0.0005959
31,0.0211557,0.0202238,0.0006453
32,0.0208791,0.0199817,0.0006377
33,0.020598,0.0196541,0.0006447
34,0.0226279,0.0202571,0.000653
35,0.0212939,0.019742,0.0006453
36,0.0214734,0.01981,0.0006461
37,0.0214112,0.0199007,0.0006518
38,0.0217978,0.0200929,0.0006599
39,0.021733,0.0202671,0.0006389
40,0.0220451,0.0203638,0.0006647
41,0.0223707,0.0200314,0.0006668
42,0.0218993,0.0200271,0.0006803
43,0.0215088,0.0200343,0.0006353
44,0.0212628,0.0197813,0.0006426
45,0.0209132,0.0199632,0.0006403
46,0.0208595,0.01992,0.00064
47,0.0213167,0.0203746,0.0006479
48,0.0208021,0.0198611,0.0006466
49,0.0209192,0.0199034,0.0006649
50,0.0211244,0.0201495,0.000665
51,0.0208156,0.0198776,0.0006355
52,0.0215246,0.0205529,0.0006636
53,0.0208441,0.01992,0.0006424
54,0.020848,0.0200042,0.0006066
55,0.0209374,0.0200262,0.0006329
56,0.0208644,0.0199484,0.0006349
57,0.0209298,0.0199746,0.0006475
58,0.0207961,0.0199223,0.0006032
59,0.0208628,0.0199577,0.0006145
60,0.0209882,0.0200415,0.0006464
61,0.0220306,0.0207957,0.0007582
62,0.0211654,0.0201746,0.0006555
63,0.0207451,0.0197622,0.0006653
64,0.0208458,0.0198809,0.0006582
65,0.0211222,0.0201731,0.0006572
66,0.0208096,0.019933,0.0006275
67,0.0206082,0.0196456,0.0006862
68,0.0208926,0.0200232,0.0006349
69,0.0208763,0.0199772,0.0006333
70,0.0206302,0.0197482,0.0006069
71,0.0210334,0.0200835,0.0006553
72,0.0212164,0.0202611,0.000652
73,0.0210223,0.0200322,0.0006652
74,0.0209829,0.020032,0.0006424
75,0.0210069,0.0201351,0.0006377
76,0.0208424,0.0199025,0.0006444
77,0.0209111,0.0200278,0.0006357
78,0.0209903,0.0200843,0.0006273
79,0.0208126,0.0198583,0.0006477
80,0.0209518,0.0199998,0.0006444
81,0.0208001,0.0198875,0.0006334
82,0.0209076,0.0199345,0.0006455
83,0.0212535,0.0203141,0.0006195
84,0.0213948,0.0202893,0.0006484
85,0.0210029,0.0200718,0.0006409
86,0.020967,0.0200345,0.0006488
87,0.0210543,0.0199994,0.000629
88,0.0208417,0.0198977,0.000644
89,0.0208442,0.0198469,0.0006503
90,0.0212462,0.0199955,0.0006463
91,0.021195,0.0201925,0.0006618
92,0.0221309,0.0211569,0.000659
93,0.0212096,0.0200486,0.0007682
94,0.0209861,0.0200279,0.0006465
95,0.0211866,0.0201759,0.0006693
96,0.0214067,0.0203721,0.0006297
97,0.0209893,0.0199759,0.0006533
98,0.0208499,0.0198878,0.0006584
99,0.0215421,0.0204906,0.0007396
100,0.0207075,0.0198173,0.0006257
101,0.0206924,0.0198658,0.0005817
102,0.0206517,0.0197524,0.0006394
103,0.0209708,0.0200853,0.0006081
104,0.0208205,0.019923,0.0006047
105,0.0211273,0.0200913,0.0006762
106,0.0213626,0.0198438,0.0006547
107,0.0222118,0.0201759,0.0006635
108,0.0207812,0.0198094,0.0006419
109,0.021109,0.0201508,0.0006479
110,0.0212003,0.0202872,0.0006533
111,0.0206096,0.0197291,0.0006094
112,0.020989,0.0200337,0.0006541
113,0.0209252,0.0199517,0.0006654
114,0.0216096,0.0205949,0.0006747
115,0.0209678,0.019925,0.0006518
116,0.0210089,0.0200667,0.0006699
117,0.0212047,0.0202555,0.0006505
118,0.0208057,0.0198881,0.0006567
119,0.0238483,0.022873,0.0006658
120,0.0207077,0.0197966,0.0006213
121,0.0208514,0.0198068,0.0006971
122,0.0208486,0.0199292,0.0006295
123,0.0206637,0.0197687,0.0006426
124,0.0210252,0.0199973,0.0006386
125,0.0210028,0.0200476,0.0006423
126,0.0207485,0.0198797,0.0006252
127,0.0210877,0.0201359,0.0006649
128,0.021293,0.0202759,0.0006792
129,0.0211811,0.0202778,0.000645
130,0.0208517,0.0198878,0.0006645
