Frame,DeltaTime,ComputeTime,RenderTime
0,0.100546,0.0986274,0.001423
1,0.0967798,0.0942429,0.0017916
2,0.0879401,0.0844599,0.0013081
3,0.0857186,0.0832563,0.0012733
4,0.0839225,0.0813776,0.0013561
5,0.0847878,0.0821058,0.0013781
6,0.0841857,0.0814644,0.001327
7,0.0843919,0.0816408,0.0012919
8,0.0842003,0.0816196,0.001248
9,0.0880277,0.0854297,0.0013469
10,0.0846683,0.0821845,0.0013403
11,0.0841108,0.0816963,0.0012202
12,0.0843647,0.0818117,0.0013008
13,0.0843197,0.0818241,0.0013012
14,0.0833481,0.0807268,0.0013566
15,0.0859286,0.0833545,0.0012423
16,0.0849728,0.0822295,0.0013509
17,0.0852684,0.0825816,0.0013417
18,0.084527,0.0819785,0.0012368
19,0.0850538,0.0819383,0.0013233
20,0.0841469,0.0816089,0.0012604
21,0.083559,0.0811706,0.0013118
22,0.0836049,0.0812953,0.001253
23,0.0833693,0.081028,0.0012832
24,0.0844817,0.0818171,0.0012635
25,0.0837138,0.0812367,0.0012826
26,0.0839583,0.0814699,0.0012687
27,0.0838455,0.0815552,0.0012567
28,0.084348,0.0818637,0.0013342
29,0.0830868,0.0807762,0.0012482
30,0.0834575,0.0812646,0.0012269
31,0.0827415,0.0803051,0.0013357
32,0.0841005,0.081737,0.0012574
33,0.0837951,0.0815246,0.0012545
34,0.0854107,0.0829747,0.0013397
35,0.0839286,0.0822226,0.0013551
36,0.083971,0.0822832,0.0013327
37,0.0825757,0.0801763,0.0012222
38,0.0834824,0.080879,0.0013272
39,0.0828692,0.0806725,0.0012855
40,0.0823162,0.0799337,0.0013322
41,0.0840061,0.0817076,0.0013079
42,0.0844284,0.0820533,0.0013241
43,0.0824815,0.0803203,0.0012256
44,0.0825281,0.0807088,0.0014171
45,0.0825588,0.0809114,0.0012901
46,0.0834252,0.0812501,0.0012345
47,0.0827048,0.0809784,0.0013822
48,0.0825891,0.0808616,0.0013882
49,0.0834591,0.081799,0.0013088
50,0.0843525,0.0826907,0.0013063
51,0.0813872,0.0797799,0.0012762
52,0.081949,0.080269,0.0013318
53,0.082236,0.0805786,0.001312
54,0.0831245,0.0808003,0.0013057
55,0.0833947,0.0811031,0.0012598
56,0.0831277,0.0812445,0.0014175
57,0.0834313,0.0817515,0.0013198
58,0.0827749,0.0811513,0.0012821
59,0.08369,0.0812839,0.0013273
60,0.0840946,0.0816195,0.0013076
61,0.0829327,0.0812871,0.001265
62,0.0829385,0.080508,0.0012613
63,0.08308,0.0811996,0.0012933
64,0.0827398,0.081036,0.0013497
65,0.0835648,0.0811435,0.0013494
66,0.0837283,0.0820504,0.0013201
67,0.0827463,0.0810434,0.0013643
68,0.0828252,0.081113,0.0013374
69,0.0839231,0.0815526,0.0012847
70,0.0839646,0.0815899,0.0013335
71,0.082966,0.0806285,0.0012631
72,0.0836299,0.0810316,0.0012981
73,0.0836257,0.0810898,0.0013032
