Frame,DeltaTime,ComputeTime,RenderTime
0,0.0579204,0.0413997,0.016087
1,0.0578881,0.0419876,0.015478
2,0.0581941,0.0415393,0.0157666
3,0.0578348,0.0415538,0.015434
4,0.0578518,0.0412216,0.0153293
5,0.0573796,0.0412599,0.0152158
6,0.0570713,0.0410526,0.0151044
7,0.057619,0.041027,0.0153222
8,0.0575167,0.0411975,0.0153955
9,0.057953,0.0410968,0.0159135
10,0.0577733,0.0412475,0.0150805
11,0.0572678,0.0412567,0.0150863
12,0.0574493,0.0410283,0.0153014
13,0.0577129,0.0411513,0.0157176
14,0.0577189,0.0412622,0.0155483
15,0.0573021,0.0412826,0.0151002
16,0.0570849,0.0410364,0.0151239
17,0.0570173,0.04103,0.0150547
18,0.0575782,0.0410891,0.0155475
19,0.057274,0.0412556,0.0150748
20,0.0575953,0.0410433,0.0156236
21,0.0575897,0.0411823,0.0154307
22,0.0575549,0.0410831,0.0155523
23,0.0576417,0.0412151,0.0154938
24,0.0579692,0.0411109,0.0151912
25,0.0579669,0.0414978,0.0154622
26,0.0574835,0.0412564,0.0151282
27,0.0574725,0.0412843,0.01527
28,0.0574501,0.0411001,0.0153656
29,0.0577402,0.0411479,0.0155825
30,0.0582074,0.0412795,0.0159849
31,0.0584759,0.0413282,0.0161528
32,0.0583275,0.0414014,0.0159324
33,0.0578875,0.0413188,0.0155834
34,0.0575947,0.0411903,0.0154124
35,0.0583337,0.0413944,0.0159453
36,0.0584487,0.041329,0.0160801
37,0.0575533,0.0413274,0.0152972
38,0.0569598,0.0411613,0.0148543
39,0.0585223,0.0408866,0.0167881
40,0.0593941,0.0416029,0.0168623
41,0.0578693,0.0417239,0.015151
42,0.0575722,0.0411155,0.0154437
43,0.0601518,0.0412218,0.0178117
44,0.0532369,0.0375476,0.0153644
45,0.058278,0.041648,0.0156753
46,0.0577952,0.041219,0.0156451
47,0.0570186,0.0413079,0.0153785
48,0.0575937,0.0415079,0.015763
49,0.0583093,0.0416105,0.0157724
50,0.0571433,0.0413839,0.0154334
51,0.0579956,0.0414474,0.0156127
52,0.0582845,0.0412016,0.0167373
53,0.0541301,0.0379909,0.0152303
54,0.0570213,0.0412277,0.0154533
55,0.0578749,0.0415116,0.0154094
56,0.0574669,0.0411339,0.0153828
57,0.0582826,0.0411215,0.0168272
58,0.057605,0.0419707,0.0147204
59,0.0571243,0.0409469,0.0158324
60,0.0569528,0.0416531,0.0149686
61,0.0587424,0.0414827,0.0161001
62,0.0574517,0.041455,0.015114
63,0.0575854,0.0410059,0.0156489
64,0.0576006,0.0412729,0.0155023
65,0.0569429,0.0411506,0.0154471
66,0.057716,0.0415195,0.0152809
67,0.0573075,0.0411144,0.0152498
68,0.0562935,0.0411127,0.0148533
69,0.057629,0.0414868,0.0152289
70,0.0588543,0.0410917,0.0174412
71,0.0541563,0.0381791,0.0153542
72,0.0580988,0.0415564,0.0154419
73,0.0582293,0.0412431,0.016017
74,0.0569413,0.0412944,0.0153156
75,0.0577816,0.0415322,0.0159085
76,0.0602458,0.0416736,0.0175335
77,0.0532287,0.0377491,0.0151505
78,0.058009,0.0416007,0.0154662
79,0.056995,0.0411856,0.0147952
80,0.0579677,0.0408794,0.0167685
81,0.0585092,0.0419666,0.015553
82,0.0569221,0.0412094,0.0153743
83,0.0572684,0.0414495,0.0154987
84,0.0575575,0.0415173,0.0150859
85,0.0563494,0.0410335,0.0149729
86,0.0571013,0.04125,0.0155227
87,0.0574341,0.0415832,0.015013
88,0.059538,0.0410187,0.0174813
89,0.0532988,0.0378279,0.0151406
90,0.0572979,0.041532,0.0154313
91,0.0580583,0.0415963,0.0161338
92,0.0581955,0.0416789,0.0155092
93,0.0564957,0.0412041,0.0149682
94,0.056906,0.0413322,0.0152327
95,0.0575269,0.0414519,0.0151493
96,0.0568367,0.0411605,0.0153403
97,0.0568499,0.0414568,0.0150518
98,0.0570849,0.0414867,0.0152594
99,0.0569381,0.0415343,0.0150731
100,0.057112,0.0413778,0.0154017
101,0.0575528,0.0415683,0.0150683
102,0.0563723,0.0410619,0.0149859
103,0.0592333,0.0413983,0.0175074
104,0.054792,0.0381227,0.0157899
105,0.0565543,0.0413155,0.0149041
106,0.0573586,0.0414229,0.0156037
107,0.0564483,0.0415415,0.0145694
108,0.0573184,0.0413251,0.0156493
109,0.057512,0.0415243,0.0156566
110,0.0583625,0.041628,0.0164007
111,0.0588831,0.042001,0.0165471
112,0.0574868,0.0419783,0.0151708
113,0.0569876,0.0414839,0.0151391
114,0.0572539,0.0415455,0.0153714
115,0.0572659,0.0416153,0.0153189
116,0.0571901,0.041464,0.0153962
117,0.0571047,0.0415144,0.0152513
118,0.0571267,0.0414516,0.0153548
119,0.0570992,0.0414706,0.0152981
120,0.0589155,0.0415131,0.0170258
121,0.057633,0.0420983,0.0151983
122,0.05689,0.041412,0.0151518
123,0.0569535,0.0413132,0.0153145
124,0.0571455,0.0413011,0.015358
125,0.0571638,0.0415174,0.0153234
126,0.0570451,0.0415021,0.0152186
127,0.0576306,0.0415366,0.0157546
128,0.0573868,0.0415827,0.0154673
129,0.0586178,0.0415581,0.0167351
130,0.0575001,0.0419848,0.0151667
131,0.0569524,0.0414209,0.0152098
132,0.0572126,0.0415247,0.0153593
133,0.0577802,0.0414884,0.015926
134,0.0571071,0.0416575,0.0151182
135,0.0574083,0.0414547,0.0156353
136,0.0574825,0.0415416,0.0156064
137,0.0606576,0.0414843,0.018836
138,0.0533594,0.0379964,0.0150357
139,0.057362,0.0414972,0.015526
140,0.0574346,0.0415487,0.0155463
141,0.0577475,0.0415636,0.0158528
142,0.0575303,0.0416951,0.0155151
143,0.0572413,0.041456,0.0154381
144,0.0574122,0.041549,0.015541
145,0.0576697,0.0414981,0.0158388
146,0.0572382,0.0415005,0.0154033
147,0.0572403,0.0416491,0.0152562
148,0.0571682,0.0414665,0.0151932
149,0.0573699,0.041342,0.0156195
150,0.0573408,0.0416549,0.0153549
151,0.0566444,0.0414468,0.0148499
152,0.0570744,0.0412722,0.0154788
153,0.0575897,0.0415941,0.0156405
154,0.0578489,0.0415848,0.0159276
155,0.0574253,0.0417447,0.0153465
156,0.0582578,0.0416201,0.0163117
157,0.0580182,0.0418024,0.0158858
158,0.0572044,0.0416171,0.01525
159,0.0574256,0.0414499,0.0156405
160,0.0568558,0.0415145,0.0149977
161,0.0571043,0.0411891,0.0155867
162,0.0571133,0.0415629,0.0152163
163,0.0583239,0.0414711,0.0165271
164,0.0571173,0.0418619,0.0149381
165,0.0572227,0.0414594,0.0154306
166,0.0568358,0.0415055,0.0149642
167,0.0579295,0.0413469,0.0162605
168,0.0573412,0.0416974,0.0152611
169,0.058198,0.0416413,0.0161804
170,0.0588717,0.0418376,0.0166447
171,0.0587897,0.0415569,0.0167874
172,0.0592443,0.0419164,0.0169369
173,0.0609723,0.0420547,0.0185332
174,0.0598608,0.0425616,0.016901
175,0.058564,0.0425468,0.0156433
176,0.0580121,0.0418458,0.0158132
177,0.0581561,0.0420893,0.0157187
178,0.0574127,0.0415149,0.0155415
179,0.0576587,0.0416093,0.0156854
180,0.0576211,0.0417248,0.0155507
181,0.057753,0.0417345,0.0156385
182,0.0575943,0.0416044,0.0156356
183,0.0578604,0.041683,0.01583
184,0.057676,0.0417946,0.0155339
185,0.0575151,0.0416052,0.0155544
186,0.0574942,0.0415341,0.0156039
187,0.0577629,0.0417226,0.0156915
188,0.0576283,0.0416913,0.0155811
189,0.0576912,0.0418319,0.0155016
190,0.0575846,0.0417191,0.0154727
191,0.0573693,0.0416815,0.01532
192,0.0577311,0.041704,0.0156409
193,0.0576596,0.0417111,0.0155868
194,0.0578476,0.0415621,0.0158458
195,0.0581965,0.0418148,0.0160181
196,0.0572266,0.0417354,0.0151065
197,0.0569022,0.041574,0.0149776
198,0.0574217,0.0414994,0.0155538
199,0.0572186,0.0417184,0.0151306
200,0.0567003,0.0415258,0.0148349
201,0.0565418,0.0412896,0.0149194
202,0.0572183,0.0415656,0.015325
203,0.0574488,0.0417215,0.0153229
204,0.057607,0.0417837,0.0154197
205,0.0575293,0.0416299,0.0155006
206,0.058589,0.041864,0.0163213
207,0.0578278,0.0419339,0.0155304
208,0.057389,0.0416406,0.0153868
209,0.057081,0.041721,0.01501
210,0.0574061,0.0414871,0.0154794
211,0.0611321,0.0417452,0.0189195
212,0.058632,0.0425491,0.0157168
213,0.0572057,0.0416599,0.0152169
214,0.0570132,0.0415049,0.015163
215,0.0569098,0.0415213,0.0150573
216,0.0571206,0.0414436,0.0153494
217,0.0570334,0.0414685,0.0152261
218,0.0575396,0.0414065,0.0157948
219,0.0574892,0.0416683,0.0154918
220,0.057136,0.0415325,0.0152742
221,0.0570549,0.0414658,0.0152449
222,0.0577297,0.0415102,0.015904
223,0.0573085,0.0418054,0.0151778
224,0.0572225,0.0413608,0.0155233
225,0.0572313,0.0415932,0.0153119
226,0.057725,0.0413954,0.0159961
227,0.0580819,0.0417822,0.0159562
228,0.0575523,0.041681,0.0155484
229,0.0593308,0.041521,0.017487
230,0.0537575,0.0381766,0.0152522
231,0.0573027,0.041548,0.0154156
232,0.0576728,0.0415271,0.0157924
233,0.0570594,0.0415942,0.0151251
234,0.0571831,0.0414312,0.0154118
235,0.0592245,0.0415274,0.0173652
236,0.0578967,0.0420382,0.0155337
237,0.0575671,0.0416542,0.0155534
238,0.0584663,0.0416176,0.0162639
239,0.0573568,0.0418449,0.0151607
240,0.0574029,0.0414439,0.0156075
241,0.0587248,0.0415218,0.0168663
242,0.0580103,0.0419115,0.015769
243,0.0572314,0.0416671,0.0152347
244,0.0570107,0.0415155,0.0151539
245,0.0574292,0.0414638,0.0156452
246,0.0585643,0.0415583,0.0165659
247,0.0585983,0.0418496,0.0164153
248,0.0595724,0.041747,0.0175031
249,0.0537665,0.0381233,0.0153154
250,0.0568998,0.0413855,0.0151773
251,0.0570305,0.0415611,0.0151312
252,0.0569093,0.0414521,0.0151276
253,0.0574315,0.0414094,0.0156777
254,0.0589374,0.0414899,0.0171282
255,0.0576769,0.0420471,0.0152962
256,0.0568781,0.0414392,0.0151181
257,0.0576844,0.0413709,0.0159736
258,0.058947,0.0417306,0.0168842
259,0.0573793,0.0419739,0.0150807
260,0.0583404,0.0413472,0.0166134
261,0.0582268,0.0420152,0.0158586
262,0.0572615,0.0416406,0.0152949
263,0.0579499,0.041402,0.0158741
264,0.0582778,0.0418184,0.0161252
265,0.057456,0.0419103,0.0152196
266,0.0572511,0.0415945,0.0152993
267,0.0571796,0.0415837,0.0152708
268,0.0575345,0.0414481,0.0156614
269,0.0574414,0.0415735,0.0155418
270,0.0569861,0.0415179,0.0150897
271,0.0577455,0.0414543,0.0159528
272,0.0573852,0.0416321,0.0154022
273,0.0568804,0.0414576,0.015083
274,0.0582312,0.0413056,0.0165945
275,0.0578807,0.041882,0.0156721
276,0.0588341,0.041562,0.0169348
277,0.0535089,0.0379455,0.0152358
278,0.0572539,0.041574,0.0153493
279,0.0573474,0.0414656,0.0155466
280,0.057586,0.0415135,0.0157481
281,0.0588287,0.041622,0.0168641
282,0.0576495,0.0420778,0.0152368
283,0.0571696,0.0414395,0.015368
284,0.056883,0.0414267,0.0151259
285,0.0574598,0.0412699,0.0158703
286,0.0583711,0.0415998,0.0164266
287,0.0570371,0.0416891,0.0150236
288,0.0570954,0.0414958,0.0152722
289,0.0566101,0.0415664,0.014684
290,0.0570505,0.0411424,0.0155702
291,0.0578496,0.0416152,0.0159021
292,0.057331,0.0416164,0.0153796
293,0.0585229,0.0414053,0.0167933
294,0.0575425,0.0419271,0.0152924
295,0.057035,0.0414755,0.015212
296,0.0567806,0.0414413,0.015016
297,0.0570056,0.0414003,0.0152729
298,0.0586021,0.0414643,0.0168054
299,0.0571452,0.0417368,0.0150763
300,0.0571952,0.0415697,0.0152988
301,0.0568705,0.0415294,0.0149997
302,0.0573434,0.0413169,0.0156908
303,0.056796,0.0415529,0.0149168
304,0.0592752,0.0413554,0.0175969
305,0.0532924,0.0378146,0.0151456
306,0.0574913,0.0415822,0.0155805
307,0.0572926,0.0415302,0.0154319
308,0.0567328,0.0414307,0.0149571
309,0.056952,0.0414698,0.015148
310,0.0575058,0.0413333,0.0158523
311,0.0570044,0.0414888,0.0151927
312,0.0573374,0.041443,0.0155505
313,0.0576603,0.0416805,0.0156476
314,0.0575663,0.0415485,0.0156865
315,0.0573728,0.0417516,0.0152898
316,0.0571779,0.0414482,0.0154051
317,0.0573715,0.0414676,0.0155837
318,0.0574264,0.0416565,0.0154164
319,0.0574434,0.0414924,0.0156184
320,0.0575329,0.0416025,0.0155922
321,0.0574008,0.0415481,0.0155199
322,0.0571982,0.0415505,0.0153188
323,0.0573471,0.0413407,0.0156761
324,0.0577895,0.0416577,0.0158028
325,0.0575352,0.0417968,0.0153729
326,0.0576445,0.0415893,0.0157182
327,0.0568086,0.0416613,0.014821
328,0.0574275,0.0414159,0.0156672
329,0.056973,0.0415354,0.0151079
330,0.0576189,0.0415078,0.0157805
331,0.0576522,0.0417243,0.01559
332,0.0576635,0.0415576,0.0157786
333,0.0570157,0.0415818,0.015113
334,0.056967,0.0413519,0.0152707
335,0.0567716,0.0413737,0.0150743
336,0.0572811,0.041344,0.0156005
337,0.0569672,0.0415778,0.0150603
338,0.057245,0.0414248,0.0154639
339,0.0568089,0.0416686,0.0147944
340,0.0573995,0.0413462,0.0157346
341,0.0586266,0.0415604,0.0167222
342,0.0571255,0.0419026,0.0149016
343,0.0569889,0.0413541,0.0152806
344,0.0569597,0.0414468,0.015174
345,0.0568174,0.0413482,0.0151464
346,0.057263,0.0415282,0.015404
347,0.0572506,0.041536,0.0153661
348,0.0573548,0.0416055,0.0154165
349,0.0566988,0.0413673,0.0149659
350,0.0580357,0.0413199,0.0163826
351,0.0571567,0.0418685,0.0149417
352,0.0569983,0.0414562,0.0151859
353,0.0575417,0.0414268,0.0157788
354,0.0575479,0.0415563,0.0156541
355,0.057521,0.0415871,0.0156076
356,0.0571737,0.041543,0.0153075
357,0.0569608,0.0414994,0.0151255
358,0.0572673,0.0414188,0.0155208
359,0.0572764,0.0414646,0.0154852
360,0.0564148,0.0414146,0.0146675
361,0.0575332,0.0412437,0.0158859
362,0.0588464,0.0417157,0.0167963
363,0.059277,0.0419853,0.016961
364,0.0576994,0.0420185,0.0153383
365,0.0569917,0.0414108,0.0152521
366,0.0573483,0.0414591,0.0155553
367,0.0578782,0.0415563,0.0159927
368,0.0566914,0.0415818,0.0147292
369,0.0571797,0.0414029,0.0154299
370,0.0590889,0.0414958,0.01726
371,0.0576485,0.0420687,0.0152578
372,0.0571459,0.0414992,0.0153268
373,0.0573486,0.0414083,0.0155981
374,0.0570276,0.041507,0.0151805
375,0.0572519,0.0415823,0.015317
376,0.0569438,0.0415534,0.0150505
377,0.0569127,0.0413239,0.015244
378,0.0568673,0.0415316,0.0150103
379,0.0566514,0.0413697,0.0149487
380,0.0571408,0.0413014,0.0155073
381,0.0576446,0.041516,0.0157925
382,0.0572359,0.041699,0.0152095
383,0.0589241,0.0413035,0.0172893
384,0.0572963,0.042005,0.0149708
385,0.0568328,0.0412377,0.0150569
386,0.0573677,0.0415521,0.0154729
387,0.0575174,0.041568,0.0156178
388,0.0570636,0.0416003,0.0151308
389,0.0569602,0.0413931,0.0152496
390,0.0571305,0.0414356,0.0153553
391,0.0566626,0.0414551,0.014889
392,0.0567649,0.0412768,0.0151651
393,0.0576835,0.0415317,0.0158049
394,0.0585074,0.0416667,0.0165132
395,0.0575627,0.0418566,0.0153761
396,0.0574112,0.0414586,0.0155889
397,0.0583179,0.0417441,0.0156771
398,0.0574068,0.0415818,0.0154222
399,0.0576473,0.0416199,0.0156775
400,0.0587987,0.0416086,0.0168624
401,0.0588367,0.0420207,0.0164875
402,0.0580792,0.04195,0.0157854
403,0.0578668,0.0416558,0.0158812
404,0.0571339,0.0415654,0.0152344
405,0.0581327,0.0414445,0.0163697
406,0.0576747,0.0417199,0.0156215
407,0.0572419,0.0415336,0.0153822
408,0.0576642,0.0414701,0.0158665
409,0.0572848,0.0415488,0.0154044
410,0.0572777,0.0414343,0.0154595
411,0.057211,0.0416467,0.0151651
412,0.0572359,0.0413989,0.0155068
413,0.0566029,0.0414953,0.0147872
414,0.0573478,0.0413494,0.0156507
415,0.0568876,0.0416861,0.0148551
416,0.056497,0.0412876,0.0148728
417,0.0564895,0.0413599,0.0147877
418,0.0574764,0.0413005,0.0158548
419,0.0573301,0.0415499,0.0154431
420,0.0572334,0.0413916,0.0155181
421,0.0568913,0.0415516,0.0149277
422,0.057514,0.0413854,0.0157727
423,0.0567868,0.0415445,0.0149284
424,0.0586437,0.0413243,0.0169838
425,0.0592221,0.041961,0.0169348
426,0.0577646,0.0418926,0.0155318
427,0.0587582,0.0415311,0.0169024
428,0.0596539,0.0419257,0.0173841
429,0.055316,0.038122,0.0168431
430,0.0577233,0.0420352,0.0153499
431,0.0572473,0.0416449,0.0152703
432,0.0572169,0.0415164,0.015362
433,0.0572889,0.041633,0.0153313
434,0.0572582,0.0414604,0.0154628
435,0.0570327,0.0415978,0.0150909
436,0.0566136,0.0413413,0.0149458
437,0.0562205,0.0412429,0.0146584
438,0.0565412,0.0412693,0.0149302
439,0.0569522,0.0413782,0.0152408
440,0.0568549,0.0413649,0.0151555
441,0.0581681,0.0414866,0.0163514
442,0.0577224,0.0418381,0.0155495
443,0.0572687,0.0416026,0.0153452
444,0.0593775,0.041439,0.01761
445,0.057352,0.0421451,0.0148694
446,0.0566625,0.0413566,0.0149786
447,0.0574214,0.0414588,0.015254
448,0.0572697,0.0417003,0.015209
449,0.0572449,0.0414305,0.0154934
450,0.0593443,0.0415317,0.0174907
451,0.0535689,0.0380164,0.0152151
452,0.0574177,0.0415407,0.0155473
453,0.057435,0.0416275,0.0154761
454,0.0569651,0.0414144,0.0152178
455,0.057066,0.0413647,0.0153699
456,0.0579876,0.041423,0.0162488
457,0.0575794,0.0416566,0.0154522
458,0.0578879,0.0414605,0.0160915
459,0.0572973,0.0417998,0.0151775
460,0.058262,0.0412779,0.0166516
461,0.0574921,0.0418635,0.0152941
462,0.0574199,0.0414994,0.0155969
463,0.0572662,0.041522,0.01541
464,0.0571218,0.0414268,0.0153553
465,0.056867,0.0414922,0.0150526
466,0.0572241,0.0413891,0.0155074
467,0.0579805,0.0415396,0.0160924
468,0.0574977,0.0417092,0.015451
469,0.0583786,0.0414186,0.0166377
470,0.0573521,0.0417304,0.0152973
471,0.0574947,0.0415633,0.015601
472,0.0572051,0.0414928,0.0153706
473,0.0570039,0.0415159,0.0151569
474,0.0570785,0.041436,0.0152964
475,0.0585385,0.041569,0.0166384
476,0.0576244,0.0418067,0.0154702
477,0.0588606,0.0417179,0.0168154
478,0.059697,0.0419496,0.0174107
479,0.053236,0.03771,0.0151947
480,0.0571502,0.0415047,0.015306
481,0.057276,0.0415138,0.0154236
482,0.0584429,0.0415505,0.0165625
483,0.0582955,0.0422195,0.0154883
484,0.0572393,0.0416835,0.0151166
485,0.0573086,0.0416469,0.0152989
486,0.0570531,0.041533,0.0151869
487,0.0569554,0.0415184,0.015091
488,0.0565944,0.0413841,0.0148888
489,0.0571434,0.0412416,0.0154551
490,0.0573582,0.041468,0.0155469
491,0.0568171,0.041562,0.0149328
492,0.0569634,0.0414583,0.0151765
