Frame,DeltaTime,ComputeTime,RenderTime
0,0.0511445,0.0363177,0.0144558
1,0.0505469,0.0363236,0.01388
2,0.0505673,0.0362058,0.0140312
3,0.0510568,0.0363408,0.0143743
4,0.0511486,0.0365392,0.0142646
5,0.0507422,0.0362532,0.0140345
6,0.0503608,0.0365305,0.0134814
7,0.0511294,0.036165,0.0146134
8,0.0519556,0.0367029,0.0149019
9,0.0506527,0.036531,0.0137772
10,0.0506864,0.0359911,0.0143589
11,0.0505838,0.0364357,0.0138071
12,0.0505615,0.0360653,0.0141602
13,0.0508506,0.036264,0.0142505
14,0.0511176,0.0364006,0.0143661
15,0.0509902,0.0364343,0.014202
16,0.0511962,0.0364714,0.0143839
17,0.0515336,0.03667,0.0144851
18,0.0508911,0.0363981,0.0136088
19,0.050681,0.0357526,0.0140182
20,0.0511844,0.0359341,0.014297
21,0.0510061,0.0360384,0.0143734
22,0.051038,0.0365202,0.0141818
23,0.0508372,0.0362108,0.0142829
24,0.0506842,0.0363974,0.0139127
25,0.0507785,0.0360071,0.0144446
26,0.0514157,0.0364597,0.0145153
27,0.0508634,0.0364281,0.0140981
28,0.050753,0.0362545,0.0141507
29,0.0507029,0.0363518,0.0140085
30,0.0511491,0.0363139,0.0144925
31,0.05174,0.0363851,0.0150147
32,0.051049,0.0364013,0.0143032
33,0.0498612,0.0362834,0.013252
34,0.0491305,0.0358405,0.0129681
35,0.0509009,0.0359178,0.0146454
36,0.0509994,0.036388,0.0142664
37,0.0506515,0.0362405,0.0140502
38,0.0510918,0.0363017,0.0144533
39,0.0512595,0.0364263,0.0144366
40,0.051156,0.0365084,0.0143119
41,0.0501057,0.0363419,0.0134283
42,0.0507628,0.035946,0.0144633
43,0.0515385,0.0364966,0.0146902
44,0.0501207,0.0365498,0.0132378
45,0.0498193,0.0361166,0.0133617
46,0.0510012,0.0360657,0.0146021
47,0.0508586,0.036484,0.0140406
48,0.0511001,0.0362841,0.0144885
49,0.0505791,0.0362408,0.014009
50,0.0509701,0.0362301,0.014413
51,0.0510294,0.0365214,0.0141716
52,0.0512196,0.0362259,0.0146517
53,0.0510869,0.0365335,0.0141424
54,0.0513445,0.0365391,0.0144585
55,0.0514425,0.0364813,0.0146172
56,0.0512882,0.0365017,0.0144594
