Frame,DeltaTime,ComputeTime,RenderTime
0,0.002407,0.000984,0.0011937
1,0.0026336,0.0011789,0.001135
2,0.0023669,0.0010005,0.0011605
3,0.0024354,0.0010954,0.0011112
4,0.0023601,0.0010123,0.0011488
5,0.0025264,0.0011209,0.0011803
6,0.0033786,0.0019867,0.0011419
7,0.0024209,0.0010122,0.0011716
8,0.0023505,0.0010508,0.0011057
9,0.0024001,0.0010611,0.0011456
10,0.0045814,0.0012751,0.0011941
11,0.0028162,0.0012261,0.0012309
12,0.0026302,0.0012489,0.0011514
13,0.0024056,0.0010815,0.001131
14,0.002422,0.0010364,0.0011506
15,0.0024302,0.001072,0.0011521
16,0.0024863,0.0010457,0.0011933
17,0.0025263,0.001126,0.0011571
18,0.0024488,0.0011124,0.001135
19,0.0024571,0.0010545,0.0011636
20,0.0023651,0.0010218,0.0011453
21,0.0026364,0.0012251,0.0011647
22,0.0024789,0.0011448,0.0011158
23,0.0023412,0.0010022,0.0011463
24,0.0024955,0.0011097,0.001156
25,0.0023577,0.0010044,0.0011546
26,0.0023042,0.0009525,0.0011335
27,0.0025221,0.001177,0.0011346
28,0.0024595,0.0010089,0.0012012
29,0.0025247,0.001075,0.0011808
30,0.0023692,0.001048,0.0011171
31,0.0024098,0.0010239,0.0011479
32,0.0023837,0.0010584,0.0011163
33,0.0024085,0.0010617,0.0011506
34,0.0024525,0.0010889,0.0011166
35,0.0024236,0.0010002,0.0011499
36,0.0024314,0.0010837,0.0011098
37,0.0023918,0.0010548,0.0011173
38,0.002341,0.0010072,0.001134
39,0.0025084,0.001087,0.0011528
40,0.0023542,0.0010152,0.0011348
41,0.0024712,0.0010153,0.0012439
42,0.0026523,0.0011298,0.0010913
43,0.0023261,0.0009785,0.0011506
44,0.0024256,0.0010978,0.0010878
45,0.0023654,0.0010538,0.0011177
46,0.0023852,0.0010277,0.001154
47,0.0024699,0.0010953,0.0011246
48,0.0024137,0.0010812,0.0011388
49,0.002419,0.0010596,0.0011353
50,0.0023649,0.0010589,0.0011105
51,0.0024399,0.0010602,0.0011638
52,0.0023892,0.0010498,0.001145
53,0.0023278,0.0010176,0.0011227
54,0.0026641,0.0011376,0.0011429
55,0.0024033,0.0010628,0.0011345
56,0.002398,0.0010136,0.0011635
57,0.0025062,0.0011742,0.0011335
58,0.0023605,0.0010343,0.0011362
59,0.0024256,0.001029,0.0011609
60,0.0023877,0.0010648,0.0011065
61,0.0023875,0.0010513,0.0011076
62,0.0024766,0.0010736,0.0010963
63,0.0024482,0.0010574,0.0011064
64,0.0025529,0.0010945,0.0011643
65,0.0023648,0.0010172,0.0011191
66,0.0027997,0.0011138,0.0013168
67,0.0026973,0.0012705,0.0011333
68,0.0028093,0.0010345,0.001129
69,0.0025858,0.0011354,0.0011324
70,0.0026141,0.0012462,0.0011447
71,0.0027408,0.0012695,0.0011498
72,0.0025766,0.0011185,0.0011169
73,0.0032025,0.0011914,0.0016274
74,0.0026756,0.0010535,0.001137
75,0.0028335,0.0013941,0.001149
76,0.0024365,0.0010405,0.0011541
77,0.0024761,0.0010326,0.001169
78,0.0025247,0.0010792,0.0012018
79,0.0029721,0.0011203,0.0012158
80,0.0026152,0.0011511,0.0011504
81,0.0029831,0.0012794,0.001398
82,0.0026709,0.0012367,0.001151
83,0.0026068,0.0011106,0.0011738
84,0.0029386,0.0011902,0.0011626
85,0.0026459,0.0011719,0.0011544
86,0.0026706,0.0012291,0.0011561
87,0.0026151,0.0012061,0.0011608
88,0.0025846,0.0011357,0.0011525
89,0.0033155,0.0013072,0.0012329
90,0.0029116,0.0012641,0.0011902
91,0.002615,0.0012864,0.0011069
92,0.0024258,0.0010965,0.0011285
93,0.0025776,0.0011605,0.0011594
94,0.0027209,0.0010456,0.0011758
95,0.0027997,0.0012567,0.0011625
96,0.002579,0.001169,0.0011451
97,0.0024306,0.0010291,0.0011847
98,0.0025477,0.0011352,0.0011542
99,0.0024916,0.0011603,0.0011114
100,0.0030001,0.0011123,0.0015569
101,0.0024971,0.0011074,0.0011608
102,0.0024066,0.0010466,0.0011352
103,0.002513,0.0011399,0.0011409
104,0.0028649,0.0010635,0.001159
105,0.0025026,0.0011448,0.0011469
106,0.0023916,0.0010646,0.0011183
107,0.0025472,0.0011727,0.0011423
108,0.0024724,0.0011328,0.0011415
109,0.002413,0.0010525,0.0011593
110,0.0034401,0.00113,0.0019678
111,0.0029999,0.0011792,0.0013295
112,0.003431,0.0014197,0.0014634
113,0.0030445,0.001314,0.0012988
114,0.0028501,0.0012902,0.0011886
115,0.0035713,0.0012752,0.0015171
116,0.0026462,0.0011195,0.0011575
117,0.0034069,0.0012252,0.0014283
118,0.0035024,0.0014721,0.0015116
119,0.0035243,0.001251,0.0015416
120,0.0037,0.0012062,0.001526
121,0.0036351,0.0016089,0.0013657
122,0.0028634,0.001153,0.0013045
123,0.003248,0.001403,0.0013215
124,0.0028026,0.0010518,0.0011797
125,0.0027619,0.0012377,0.0011976
126,0.0026222,0.0011498,0.0011908
127,0.0028176,0.0011485,0.0012132
128,0.0029313,0.0012395,0.0011728
129,0.0034607,0.001815,0.0012237
130,0.0030736,0.0011847,0.0012685
131,0.0027917,0.0013158,0.0011332
132,0.0027547,0.001165,0.0011899
133,0.0030297,0.0014941,0.001196
134,0.0024453,0.0010915,0.0011398
135,0.0025788,0.0011319,0.0011738
136,0.0026365,0.0012146,0.001169
137,0.0025193,0.0010997,0.0011809
138,0.0026268,0.0012438,0.001151
139,0.0026394,0.00118,0.0011752
140,0.0031939,0.0011641,0.0016442
141,0.0031807,0.0011724,0.0011727
142,0.0026686,0.0011428,0.0011853
143,0.0024469,0.0010642,0.0011447
144,0.0026475,0.0011925,0.0011758
145,0.0025645,0.0011102,0.0011716
146,0.0025174,0.0010687,0.0011717
147,0.0025562,0.0011836,0.0011631
148,0.0027758,0.0011273,0.0012198
149,0.0028337,0.0012504,0.0011311
150,0.0025465,0.0011272,0.0011561
151,0.0027452,0.0012396,0.0012021
152,0.0024646,0.0011132,0.0011438
153,0.0026889,0.0012269,0.0012051
154,0.0025491,0.001161,0.0011542
155,0.0027416,0.0012017,0.0011871
156,0.0026397,0.0012675,0.0011075
157,0.0024103,0.0010568,0.0011491
158,0.0026058,0.0011651,0.0011932
159,0.0025609,0.0011411,0.001161
160,0.0027871,0.0012336,0.0011593
161,0.00255,0.0010601,0.0011715
162,0.0024709,0.0010757,0.0011794
163,0.0024975,0.0011764,0.0011187
164,0.002435,0.0010608,0.0011734
165,0.0026416,0.0011551,0.0011784
166,0.0027044,0.0012265,0.0011887
167,0.0025954,0.0012163,0.0011198
168,0.0025719,0.0011813,0.001168
169,0.0024692,0.0010836,0.0011832
170,0.0025436,0.0011572,0.0011586
171,0.0024322,0.0010788,0.0011523
172,0.0025185,0.0010472,0.0011891
173,0.0024157,0.0010579,0.0011482
174,0.0027431,0.001283,0.0011992
175,0.0027596,0.0013764,0.0011619
176,0.0024701,0.0010469,0.0011775
177,0.0026083,0.0012018,0.0011666
178,0.0023876,0.0010193,0.0011639
179,0.0025256,0.0010903,0.0011529
180,0.0027425,0.001343,0.0011777
181,0.0024581,0.001054,0.0011757
182,0.0025404,0.0011733,0.0011574
183,0.0025125,0.0011108,0.0012049
184,0.0024986,0.0011017,0.0011816
185,0.0023862,0.0010109,0.0011752
186,0.0025459,0.0010723,0.0012354
187,0.0025557,0.0011445,0.0011966
188,0.002357,0.0009926,0.0011526
189,0.0025565,0.0011745,0.001114
190,0.0024249,0.0010343,0.0011831
191,0.0026832,0.0012455,0.0011811
192,0.0025298,0.0011101,0.001189
193,0.0024745,0.0010693,0.001198
194,0.0025966,0.0012135,0.0011664
195,0.0024379,0.0010642,0.0011782
196,0.0025021,0.0010539,0.0011757
197,0.0024131,0.0010262,0.0011848
198,0.0025346,0.0010609,0.0012358
199,0.0027557,0.0013434,0.0011838
200,0.0023639,0.0010151,0.0011439
201,0.0025466,0.0011997,0.0011024
202,0.0023839,0.0010173,0.0011597
203,0.002468,0.0010289,0.0011924
204,0.0025231,0.0011392,0.0011803
205,0.0025396,0.0011197,0.0012059
206,0.002555,0.0011727,0.0011712
207,0.0024839,0.0011122,0.0011745
208,0.0024657,0.0010444,0.0011822
209,0.0024388,0.0010598,0.0011773
210,0.0024305,0.0010493,0.0011795
211,0.002766,0.0013256,0.0012063
212,0.0023601,0.0010156,0.0011483
213,0.0025317,0.0011547,0.0011305
214,0.0024787,0.001114,0.0011547
215,0.002656,0.001168,0.0011909
216,0.0025577,0.0011909,0.0011536
217,0.0026866,0.0012189,0.0011524
218,0.0026477,0.0012638,0.0011687
219,0.0024532,0.001082,0.001177
220,0.0025741,0.0011428,0.0011768
221,0.0024125,0.0010528,0.0011578
222,0.0024561,0.0010595,0.0011874
223,0.0025066,0.0011391,0.0011558
224,0.0023751,0.0010334,0.0011474
225,0.0027253,0.0010745,0.0014081
226,0.0024108,0.0010285,0.0011774
227,0.0024961,0.0009901,0.0012216
228,0.0025259,0.0011598,0.001156
229,0.0029145,0.0010409,0.0012394
230,0.0024747,0.0011031,0.0011269
231,0.0025704,0.0012172,0.0011478
232,0.0025571,0.0010704,0.0012012
233,0.0023841,0.0010337,0.0011405
234,0.0024041,0.0010698,0.0011358
235,0.002617,0.0011638,0.0011546
236,0.002345,0.0010313,0.0011244
237,0.0024908,0.0011193,0.0011399
238,0.0023935,0.0010489,0.0011516
239,0.0023825,0.0009987,0.0011546
240,0.0024136,0.0010758,0.0011384
241,0.0023689,0.0010254,0.0011385
242,0.0026725,0.0011679,0.0012324
243,0.0026092,0.0010835,0.0011655
244,0.0025159,0.0010973,0.001164
245,0.0025833,0.0012038,0.001174
246,0.0024431,0.0009619,0.0011836
247,0.0024851,0.0010854,0.0011903
248,0.0023148,0.0010133,0.0011035
249,0.0026421,0.0011209,0.0012573
250,0.0025754,0.0010733,0.001155
251,0.0024334,0.0010215,0.0011432
252,0.0025261,0.0011445,0.0011564
253,0.0024099,0.0010385,0.0011633
254,0.002471,0.0010457,0.0011469
255,0.0024746,0.0010636,0.0011438
256,0.0024671,0.0010624,0.0011597
257,0.0024655,0.0011185,0.0011345
258,0.0024963,0.0011349,0.0011459
259,0.0024909,0.0010996,0.0011502
260,0.0023222,0.0009996,0.0011219
261,0.0029267,0.0010983,0.0015276
262,0.0024731,0.0010951,0.0011532
263,0.0023798,0.0010083,0.0011405
264,0.0026287,0.0012529,0.0011508
265,0.0024283,0.0010865,0.0011364
266,0.0024097,0.0010339,0.001152
267,0.0025221,0.0011408,0.0011363
268,0.0028396,0.0011077,0.0012008
269,0.0025096,0.0011045,0.0011556
270,0.002453,0.0011291,0.001132
271,0.0025976,0.0012272,0.0011649
272,0.0024589,0.001079,0.001182
273,0.0025087,0.0011869,0.0011248
274,0.0024885,0.001088,0.0011484
275,0.003047,0.0012983,0.0011836
276,0.0025657,0.0011763,0.0011686
277,0.0023849,0.0010277,0.0011631
278,0.0023803,0.0010195,0.0011535
279,0.002472,0.001164,0.0010957
280,0.0024382,0.0010398,0.0011716
281,0.0025773,0.0010862,0.001137
282,0.0026529,0.0011744,0.0011621
283,0.0025695,0.0012004,0.0011467
284,0.0023646,0.0010333,0.0011327
285,0.0025067,0.0011273,0.0011375
286,0.0024656,0.0010777,0.0011833
287,0.0024216,0.0010258,0.0011961
288,0.0024759,0.0011315,0.0011484
289,0.0023994,0.0010317,0.0011729
290,0.0024288,0.0010249,0.0011751
291,0.0025246,0.0011156,0.0011672
292,0.0025201,0.0011042,0.0012021
293,0.0025101,0.0011396,0.0011702
294,0.0025303,0.0010861,0.0011517
295,0.00252,0.0010999,0.0011868
296,0.0023725,0.0010046,0.0011671
297,0.002451,0.0010527,0.0011637
298,0.0024676,0.0010586,0.0011851
299,0.0023726,0.0010949,0.0010778
300,0.0025389,0.001074,0.001195
301,0.0024689,0.0010726,0.0011866
302,0.0023794,0.0010024,0.0011731
303,0.0025725,0.0011849,0.0011636
304,0.0026705,0.0010442,0.001316
